season,asof,location,gamma,g_raw,w,g_hat,r_star_raw,r_star,clipped_low,clipped_high,reason
2025-26,2025-12-06,New York,2.1875,0.4936958487411349,0.4228740253400071,0.20877115085081502,1.095438240388944,1.095438240388944,False,False,ok
2025-26,2025-12-06,Pennsylvania,2.1875,0.4365764983902123,0.41658707872240786,0.18187212810323652,1.0831415442757653,1.0831415442757653,False,False,ok
2025-26,2025-12-06,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-12-06,Wyoming,2.1875,-0.10536051565782634,0.19424460431654675,-0.020465711674541805,0.990644246091638,0.990644246091638,False,False,ok
2025-26,2025-12-13,Alaska,2.1875,-0.16705408466316607,0.2187659357470678,-0.03654574315170741,0.9832933745592195,0.9832933745592195,False,False,ok
2025-26,2025-12-13,California,2.1875,0.4271082189876534,0.4134967647496451,0.17660786674937762,1.0807350247997154,1.0807350247997154,False,False,ok
2025-26,2025-12-13,New York,2.1875,0.17789961106776442,0.42476368368500206,0.07556529412327277,1.0345441344563533,1.0345441344563533,False,False,ok
2025-26,2025-12-13,Pennsylvania,2.1875,0.3070250352949122,0.42042737409076036,0.12908172936916296,1.0590087905687602,1.0590087905687602,False,False,ok
2025-26,2025-12-13,Vermont,2.1875,0.18232155679395468,0.13846153846153847,0.025244523248393727,1.01154035348498,1.01154035348498,False,False,ok
2025-26,2025-12-13,Wyoming,2.1875,0.5306282510621703,0.22466960352422904,0.11921603878489287,1.0544987605873797,1.0544987605873797,False,False,ok
2025-26,2025-12-27,Alaska,2.1875,0.5559460590464607,0.34827525827350725,0.1936222573005446,1.0885130319088203,1.0885130319088203,False,False,ok
2025-26,2025-12-27,California,2.1875,0.4644325841962802,0.42274341495273693,0.19633581665846,1.0897535161867247,1.0897535161867247,False,False,ok
2025-26,2025-12-27,New York,2.1875,0.14845704284119865,0.4269449393079292,0.0633829831456702,1.0289750780094493,1.0289750780094493,False,False,ok
2025-26,2025-12-27,Pennsylvania,2.1875,0.6361762344995219,0.4256077981241306,0.27076156638424204,1.1237767160613679,1.1237767160613679,False,False,ok
2025-26,2025-12-27,Vermont,2.1875,1.1486227092427712,0.27143099643524016,0.31177180649791053,1.1425242543990448,1.1425242543990448,False,False,ok
2025-26,2025-12-27,Wyoming,2.1875,0.5798184952529422,0.32507739938080493,0.18848588854971804,1.0861649776227282,1.0861649776227282,False,False,ok
2025-26,2026-01-03,Alaska,2.1875,-0.2267733193647885,0.3611419508326725,-0.08189735895220038,0.9625612073361369,0.9625612073361369,False,False,ok
2025-26,2026-01-03,California,2.1875,0.16135642832890973,0.42484230794767935,0.06855103741344833,1.0313376171032906,1.0313376171032906,False,False,ok
2025-26,2026-01-03,New York,2.1875,-0.10683002363718686,0.42723483020290554,-0.04564150700920591,0.9791353110815059,0.9791353110815059,False,False,ok
2025-26,2026-01-03,Pennsylvania,2.1875,0.31365755885504054,0.4267941481396152,0.13386721063908824,1.0611964391492974,1.0611964391492974,False,False,ok
2025-26,2026-01-03,Vermont,2.1875,0.11000089521432876,0.3423264042459089,0.03765621092255217,1.0172142678503096,1.0172142678503096,False,False,ok
2025-26,2026-01-03,Wyoming,2.1875,0.019802627296179764,0.349474645957058,0.006920516163351997,1.003163664531818,1.003163664531818,False,False,ok
2025-26,2026-01-10,Alaska,2.1875,-0.48342664957787607,0.3429454170957776,-0.165788953974699,0.9242107638972804,0.9242107638972804,False,False,ok
2025-26,2026-01-10,California,2.1875,-0.11827820773879605,0.42516281794760774,-0.05028749610401907,0.9770114303524484,0.9770114303524484,False,False,ok
2025-26,2026-01-10,New York,2.1875,-0.5438198892867643,0.42669248793065667,-0.23204386154594372,0.8939228061504257,0.8939228061504257,False,False,ok
2025-26,2026-01-10,Pennsylvania,2.1875,-0.6621554272516077,0.4264040341695844,-0.2823457454273703,0.8709276592332021,0.8709276592332021,False,False,ok
2025-26,2026-01-10,Vermont,2.1875,-0.3184537311185349,0.34374999999999994,-0.10946847007199637,0.9499572708242302,0.9499572708242302,False,False,ok
2025-26,2026-01-10,Wyoming,2.1875,-0.18924199963852795,0.3519892110586649,-0.06661114215192959,0.969549192159118,0.969549192159118,False,False,ok
2025-26,2026-01-17,Alaska,2.1875,-0.3600027340314069,0.3238493723849372,-0.1165866594729326,0.9467032413838022,0.9467032413838022,False,False,ok
2025-26,2026-01-17,California,2.1875,-0.14358072847752457,0.4249460301854017,-0.06101406057765212,0.9721078580216448,0.9721078580216448,False,False,ok
2025-26,2026-01-17,New York,2.1875,-0.91034086306792,0.4249638991201722,-0.386862002697766,0.8231487987667355,0.8231487987667355,False,False,ok
2025-26,2026-01-17,Pennsylvania,2.1875,-0.21565036633498824,0.4261215035211962,-0.09189325833756194,0.9579916533314002,0.9579916533314002,False,False,ok
2025-26,2026-01-17,Vermont,2.1875,-0.4700036292457357,0.3272727272727272,-0.15381936957133166,0.9296825739102483,0.9296825739102483,False,False,ok
2025-26,2026-01-17,Wyoming,2.1875,-0.7672551527136675,0.3242280285035629,-0.2487656255235525,0.8862785711892331,0.8862785711892331,False,False,ok
2025-26,2026-01-24,Alaska,2.1875,-0.7537718023763804,0.2809917355371901,-0.211803646948735,0.9031754756805783,0.9031754756805783,False,False,ok
2025-26,2026-01-24,California,2.1875,-0.03852328199633526,0.42497244332531303,-0.016371333274892638,0.9925159619314776,0.9925159619314776,False,False,ok
2025-26,2026-01-24,New York,2.1875,-0.7744640442775967,0.42208217546208904,-0.32688746862585566,0.8505657286281803,0.8505657286281803,False,False,ok
2025-26,2026-01-24,Pennsylvania,2.1875,-0.45460554913461415,0.4251997415262192,-0.19329816198842287,0.9116351259481495,0.9116351259481495,False,False,ok
2025-26,2026-01-24,Vermont,2.1875,-0.4353180712578455,0.3001605136436597,-0.13066529586712217,0.940267293317887,0.940267293317887,False,False,ok
2025-26,2026-01-24,Wyoming,2.1875,-0.6190392084062237,0.26325940212150434,-0.16296789189479177,0.9255003922766666,0.9255003922766666,False,False,ok
2025-26,2026-02-07,Alaska,2.1875,-1.1349799328389842,0.23304562268803947,-0.26450210518689027,0.8790847519145645,0.8790847519145645,False,False,ok
2025-26,2026-02-07,California,2.1875,0.10615143834073848,0.42575901511063685,0.04519493184053031,1.0206605402699567,1.0206605402699567,False,False,ok
2025-26,2026-02-07,New York,2.1875,-0.5125861876010234,0.4119887432937837,-0.21117973925949726,0.9034606906242298,0.9034606906242298,False,False,ok
2025-26,2026-02-07,Pennsylvania,2.1875,-0.3362786445191661,0.42295681519008127,-0.142231344502264,0.9349799567989651,0.9349799567989651,False,False,ok
2025-26,2026-02-07,Vermont,2.1875,0.11778303565638337,0.29562043795620435,0.03481907258455129,1.0159172903243663,1.0159172903243663,False,False,ok
2025-26,2026-02-07,Wyoming,2.1875,0.6418538861723944,0.2289156626506024,0.146930407678018,1.0671681863670939,1.0671681863670939,False,False,ok
2025-26,2026-02-14,Alaska,2.1875,-0.25131442828090633,0.1748381128584644,-0.04393934037473756,0.97991344440012,0.97991344440012,False,False,ok
2025-26,2026-02-14,California,2.1875,-0.24253304082306304,0.42588053633271994,-0.10329010150413155,0.9527816678838256,0.9527816678838256,False,False,ok
2025-26,2026-02-14,New York,2.1875,-0.3899609215721993,0.4084957812045388,-0.15929739129687742,0.9271783354071418,0.9271783354071418,False,False,ok
2025-26,2026-02-14,Pennsylvania,2.1875,-0.08560710994817189,0.42257235614034633,-0.036175198153164674,0.9834627665585532,0.9834627665585532,False,False,ok
2025-26,2026-02-14,Vermont,2.1875,-0.523248143764548,0.27318718381112983,-0.14294468682943806,0.9346538574493998,0.9346538574493998,False,False,ok
2025-26,2026-02-14,Wyoming,2.1875,0.38776553100876354,0.284796573875803,0.1104342946984273,1.0504842490049953,1.0504842490049953,False,False,ok
2025-26,2026-02-21,Alaska,2.1875,-0.4054651081081646,0.19565217391304346,-0.07933012984724959,0.9637347977841144,0.9637347977841144,False,False,ok
2025-26,2026-02-21,California,2.1875,-0.4447045919678816,0.4256494601272673,-0.18928826948724548,0.9134682196629735,0.9134682196629735,False,False,ok
2025-26,2026-02-21,New York,2.1875,0.10933666403746578,0.410833982852689,0.04491921715833844,1.0205344992723833,1.0205344992723833,False,False,ok
2025-26,2026-02-21,Pennsylvania,2.1875,-0.06118929734468903,0.42214977141882226,-0.025831047887338823,0.988191520965788,0.988191520965788,False,False,ok
2025-26,2026-02-21,Vermont,2.1875,-0.17185025692665912,0.2585034013605442,-0.04442387594022481,0.9796919424273258,0.9796919424273258,False,False,ok
2025-26,2026-02-21,Wyoming,2.1875,-1.029619417181158,0.24137931034482757,-0.2485288248368312,0.8863868229317343,0.8863868229317343,False,False,ok
2025-26,2026-02-28,Alaska,2.1875,-0.980829253011726,0.11842105263157895,-0.11615083259349387,0.9469024765286885,0.9469024765286885,False,False,ok
2025-26,2026-02-28,California,2.1875,-0.2504744450311813,0.42494548931357345,-0.1064379856043211,0.9513426351523103,0.9513426351523103,False,False,ok
2025-26,2026-02-28,New York,2.1875,-0.21996389839682973,0.4117418513327875,-0.09056834275228784,0.9585973290275256,0.9585973290275256,False,False,ok
2025-26,2026-02-28,Pennsylvania,2.1875,0.035901291506545085,0.4223807058984756,0.01516401284920146,1.0069321201596348,1.0069321201596348,False,False,ok
2025-26,2026-02-28,Vermont,2.1875,-0.49247648509779385,0.23330714846818534,-0.11489828442580105,0.9474750699767767,0.9474750699767767,False,False,ok
2025-26,2026-02-28,Wyoming,2.1875,0.3364722366212125,0.2164948453608247,0.07284450483552021,1.0333003450676663,1.0333003450676663,False,False,ok
2025-26,2026-03-14,Alaska,2.1875,-0.485507815781701,0.1989795918367347,-0.09660614701778744,0.9558371899347258,0.9558371899347258,False,False,ok
2025-26,2026-03-14,California,2.1875,-0.4647816852645841,0.4220269075910832,-0.19615037733718454,0.9103312560744299,0.9103312560744299,False,False,ok
2025-26,2026-03-14,New York,2.1875,-0.04800921918636014,0.4098257400797817,-0.019675413783702498,0.9910055251274503,0.9910055251274503,False,False,ok
2025-26,2026-03-14,Pennsylvania,2.1875,0.05371153924625194,0.42326642013961424,0.022734290936949453,1.010392818714034,1.010392818714034,False,False,ok
2025-26,2026-03-14,Vermont,2.1875,-0.5108256237659905,0.21259842519685038,-0.10860072316284837,0.950353955125555,0.950353955125555,False,False,ok
2025-26,2026-03-14,Wyoming,2.1875,0.0,0.19999999999999996,0.0,1.0,1.0,False,False,ok
2025-26,2026-03-21,Alaska,2.1875,-0.13353139262452252,0.1693548387096774,-0.022614187460604618,0.9896620857322951,0.9896620857322951,False,False,ok
2025-26,2026-03-21,California,2.1875,-0.19554290323209678,0.42062186910137744,-0.08224962144699433,0.9624001730528026,0.9624001730528026,False,False,ok
2025-26,2026-03-21,New York,2.1875,-0.07203112820888258,0.4098128171963942,-0.02951927957711683,0.986505472193318,0.986505472193318,False,False,ok
2025-26,2026-03-21,Pennsylvania,2.1875,-0.2720741747857902,0.4223008122874219,-0.11489714501446921,0.9474755908505283,0.9474755908505283,False,False,ok
2025-26,2026-03-21,Vermont,2.1875,-2.3978952727983707,0.059245960502693,-0.14206560862180653,0.9350557217728884,0.9350557217728884,False,False,ok
2025-26,2026-03-21,Wyoming,2.1875,-0.09531017980432477,0.20496894409937885,-0.01953562691641439,0.9910694276953534,0.9910694276953534,False,False,ok
2025-26,2026-03-28,Alaska,2.1875,0.25131442828090633,0.1748381128584644,0.04393934037473756,1.02008655559988,1.02008655559988,False,False,ok
2025-26,2026-03-28,California,2.1875,-0.6293252484892262,0.4187117553719861,-0.2635058794948353,0.8795401693737895,0.8795401693737895,False,False,ok
2025-26,2026-03-28,New York,2.1875,-0.6616485135005741,0.40160225810468636,-0.2657195370934396,0.8785282116144276,0.8785282116144276,False,False,ok
2025-26,2026-03-28,Pennsylvania,2.1875,-0.6361516995105818,0.4184418859984567,-0.2661925169243314,0.8783119922631628,0.8783119922631628,False,False,ok
2025-26,2026-03-28,Vermont,2.1875,-0.5108256237659905,0.10588235294117648,-0.05408741898698723,0.9752743227488059,0.9752743227488059,False,False,ok
2025-26,2026-03-28,Wyoming,2.1875,-1.1786549963416462,0.14942528735632182,-0.17612086152231493,0.9194876061612275,0.9194876061612275,False,False,ok
2025-26,2026-04-04,Alaska,2.1875,-0.25131442828090633,0.1748381128584644,-0.04393934037473756,0.97991344440012,0.97991344440012,False,False,ok
2025-26,2026-04-04,California,2.1875,-0.38315061792275973,0.41468626910373874,-0.15888730025118133,0.9273658055994599,0.9273658055994599,False,False,ok
2025-26,2026-04-04,New York,2.1875,0.09038406146826894,0.3990856229748324,0.03607097947805966,1.0164895906185416,1.0164895906185416,False,False,ok
2025-26,2026-04-04,Pennsylvania,2.1875,-0.02732410427455445,0.41559189778205763,-0.011355676350656917,0.9948088336682711,0.9948088336682711,False,False,ok
2025-26,2026-04-04,Vermont,2.1875,0.8472978603872034,0.11517367458866545,0.09758640805190827,1.044610929395158,1.044610929395158,False,False,ok
2025-26,2026-04-04,Wyoming,2.1875,0.9162907318741553,0.14285714285714285,0.13089867598202218,1.0598393947346387,1.0598393947346387,False,False,ok
2025-26,2026-04-11,Alaska,2.1875,0.13353139262452252,0.1693548387096774,0.022614187460604618,1.010337914267705,1.010337914267705,False,False,ok
2025-26,2026-04-11,California,2.1875,-0.31641333049226184,0.41039159947556864,-0.12985337279611106,0.9406384581503492,0.9406384581503492,False,False,ok
2025-26,2026-04-11,New York,2.1875,-0.32411946865421193,0.39795774977750714,-0.12898585440471144,0.9410350379864176,0.9410350379864176,False,False,ok
2025-26,2026-04-11,Pennsylvania,2.1875,-0.4732877044469248,0.41182044297050807,-0.19490955209782748,0.9108984904695646,0.9108984904695646,False,False,ok
2025-26,2026-04-11,Vermont,2.1875,-0.8472978603872034,0.11517367458866545,-0.09758640805190827,0.9553890706048419,0.9553890706048419,False,False,ok
2025-26,2026-04-11,Wyoming,2.1875,-0.10536051565782634,0.19424460431654675,-0.020465711674541805,0.990644246091638,0.990644246091638,False,False,ok
2025-26,2026-04-18,Alaska,2.1875,-2.0794415416798357,0.05769230769230769,-0.11996778125075974,0.9451575857139384,0.9451575857139384,False,False,ok
2025-26,2026-04-18,California,2.1875,-0.3686035148040059,0.4061367701692428,-0.14970344097552962,0.9315641412683293,0.9315641412683293,False,False,ok
2025-26,2026-04-18,New York,2.1875,-0.26826398659467987,0.3906894519740719,-0.10480790990705526,0.9520878126139176,0.9520878126139176,False,False,ok
2025-26,2026-04-18,Pennsylvania,2.1875,-0.2297153164774448,0.40570953904460294,-0.09319769515954922,0.9573953393556347,0.9573953393556347,False,False,ok
2025-26,2026-04-18,Vermont,2.1875,0.0,0.08910891089108912,0.0,1.0,1.0,False,False,ok
2025-26,2026-04-18,Wyoming,2.1875,-0.4054651081081646,0.1656441717791411,-0.06716293201791683,0.9692969453632381,0.9692969453632381,False,False,ok
2025-26,2026-05-02,Alaska,2.1875,-0.5108256237659905,0.10588235294117648,-0.05408741898698723,0.9752743227488059,0.9752743227488059,False,False,ok
2025-26,2026-05-02,California,2.1875,-0.11020314013361432,0.40716127184187906,-0.04487045069777123,0.9794877939667331,0.9794877939667331,False,False,ok
2025-26,2026-05-02,New York,2.1875,0.0,0.36767317939609234,0.0,1.0,1.0,False,False,ok
2025-26,2026-05-02,Pennsylvania,2.1875,-0.04082199452025481,0.40494938132733405,-0.016530841425525005,0.99244304391976,0.99244304391976,False,False,ok
2025-26,2026-05-02,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-02,Wyoming,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-09,Alaska,2.1875,0.2876820724517808,0.0989010989010989,0.02845207309962667,1.0130066619884008,1.0130066619884008,False,False,ok
2025-26,2026-05-09,California,2.1875,-0.26469255422708216,0.40385162698036237,-0.10689651867419492,0.9511330200346537,0.9511330200346537,False,False,ok
2025-26,2026-05-09,New York,2.1875,-0.11607217125275415,0.367497095649929,-0.042656185821168334,0.9805000293388945,0.9805000293388945,False,False,ok
2025-26,2026-05-09,Pennsylvania,2.1875,-0.058683501828090456,0.40392974601543996,-0.023704011988717185,0.9891638802337293,0.9891638802337293,False,False,ok
2025-26,2026-05-09,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-09,Wyoming,2.1875,0.2231435513142097,0.12,0.026777226157705163,1.0122410176720937,1.0122410176720937,False,False,ok
2025-26,2026-05-16,Alaska,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-16,California,2.1875,-0.16989903679539786,0.4024011591802939,-0.0683675693500835,0.9687462540113904,0.9687462540113904,False,False,ok
2025-26,2026-05-16,New York,2.1875,-0.6302333551493762,0.35314515828330656,-0.2225638579596458,0.8982565220755905,0.8982565220755905,False,False,ok
2025-26,2026-05-16,Pennsylvania,2.1875,-0.26953275394610365,0.39959773806640486,-0.10770467881167188,0.9507635754003786,0.9507635754003786,False,False,ok
2025-26,2026-05-16,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-16,Wyoming,2.1875,0.47000362924573547,0.15,0.07050054438686032,1.032228820291136,1.032228820291136,False,False,ok
2025-26,2026-05-30,Alaska,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-30,California,2.1875,-0.22148929121818295,0.3949717892734387,-0.08748202165735144,0.960008218670925,0.960008218670925,False,False,ok
2025-26,2026-05-30,New York,2.1875,-1.060871960685263,0.30025662959794697,-0.31853383935032276,0.8543845305827096,0.8543845305827096,False,False,ok
2025-26,2026-05-30,Pennsylvania,2.1875,-0.30037489925019933,0.39956383509813714,-0.1200189467116262,0.9451341957889708,0.9451341957889708,False,False,ok
2025-26,2026-05-30,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-05-30,Wyoming,2.1875,-0.916290731874155,0.08571428571428572,-0.07853920558921329,0.9640963631592168,0.9640963631592168,False,False,ok
2025-26,2026-06-13,Alaska,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-06-13,California,2.1875,-0.18677590714333547,0.39198064293121326,-0.07321254016610523,0.9665314102097805,0.9665314102097805,False,False,ok
2025-26,2026-06-13,New York,2.1875,-0.3746934494414105,0.2979683972911964,-0.111646806605567,0.9489614598374551,0.9489614598374551,False,False,ok
2025-26,2026-06-13,Pennsylvania,2.1875,-0.23155874823949407,0.39972531792877136,-0.0925598942592201,0.9576869054814994,0.9576869054814994,False,False,ok
2025-26,2026-06-13,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2026-06-13,Wyoming,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
