model,season,location,asof,horizon,wis,y,q50,log_growth,w0.01,c0.01,w0.025,c0.025,w0.05,c0.05,w0.1,c0.1,w0.15,c0.15,w0.2,c0.2,w0.25,c0.25,w0.3,c0.3,w0.35,c0.35,w0.4,c0.4,w0.45,c0.45,over,under,base_wis,logwis
analogue,2024-25,02,2024-12-14,1,5.955545227938358,35.0,23.25068306010929,0.010840294602095065,87.56225056053812,1.0,74.39926920991404,1.0,61.07050230903164,1.0,46.421293290043295,1.0,38.17316872940607,1.0,31.249407472643874,1.0,26.33737239013896,1.0,19.190408196227427,1.0,14.846860256197122,0.0,9.896754160247806,0.0,4.331012163130463,0.0,0.0,0.0,7.4130434783,1.9395392159675366
analogue,2024-25,02,2024-12-14,2,21.560235933577463,64.0,18.904558404558404,-0.19609113751771157,136.48903031411186,1.0,106.99828716386749,1.0,91.87266020198881,1.0,69.72898424991197,1.0,55.3956608393776,0.0,45.53664403553289,0.0,34.883557800224466,0.0,26.016222178383007,0.0,17.668890544304503,0.0,11.27419675539126,0.0,4.848259113350057,0.0,0.0,0.0,32.0013043478,3.1161888846238197
analogue,2024-25,02,2024-12-14,3,13.927764848052536,45.0,16.232851985559567,-0.348457126761918,189.76027757994012,1.0,142.81149810008873,1.0,114.33115999641295,1.0,82.52591549572146,1.0,59.89365992632432,1.0,47.941515115266185,1.0,34.50321165780338,0.0,25.039932904361216,0.0,16.608527539611444,0.0,9.817670056028218,0.0,4.584122210344242,0.0,0.0,0.0,13.6026086957,2.703222891572861
ens2,2024-25,02,2024-12-14,0,4.715549761002005,22.0,28.50834535657831,0.21470264801124764,118.4573007743306,1.0,87.28600022416464,1.0,64.10983925583136,1.0,46.32035363610977,1.0,35.69813296628744,1.0,28.223723326202332,1.0,22.80137278560337,1.0,17.54883626540059,1.0,12.718521929195287,0.0,8.22982393672843,0.0,4.292316088319751,0.0,0.0,0.0,0.9747826087,1.743190488771053
ens2,2024-25,02,2024-12-14,1,7.5498079738667565,35.0,35.32047454339504,0.4289685952598143,270.4385077740126,1.0,191.60541219213678,1.0,140.37337935159994,1.0,95.92093041550451,1.0,72.8894528632596,1.0,57.02069999875623,1.0,45.15086324541343,1.0,33.62659902351632,1.0,24.929373318991395,1.0,16.402736852186273,1.0,7.90587374650276,1.0,0.0,0.0,7.4130434783,2.1459088234995867
ens2,2024-25,02,2024-12-14,2,14.721381340617484,64.0,40.82726466488482,0.5738558938906083,400.2436946420135,1.0,290.57057864984836,1.0,218.76275548303605,1.0,149.9672440173091,1.0,113.59268759304771,1.0,88.9172350133417,1.0,68.19024664283702,1.0,51.01905363142504,1.0,36.307342566485445,0.0,23.408448137700923,0.0,10.94597502662289,0.0,0.0,0.0,32.0013043478,2.7550216546811352
ens2,2024-25,02,2024-12-14,3,13.262323941580886,45.0,44.64642272167955,0.6632799699682591,451.3061279270822,1.0,329.5774896839601,1.0,252.9785175929982,1.0,176.73634942844703,1.0,132.05923683588492,1.0,103.07848175992771,1.0,79.00554546958575,1.0,59.20004590143649,1.0,41.87236887203794,1.0,26.87609230177926,1.0,13.16250956452194,1.0,0.0,0.0,13.6026086957,2.657621370963425
ens3,2024-25,02,2024-12-14,0,4.761424559328673,22.0,28.56896543487859,0.21682678806804767,117.73353526742366,1.0,87.13321197218302,1.0,65.27079068307756,1.0,47.169590918220706,1.0,36.41301499036071,1.0,28.78250987601419,1.0,23.115454663913734,1.0,17.696134725676014,1.0,12.822370012997943,0.0,8.212619386656762,0.0,4.229125875025826,0.0,0.0,0.0,0.9747826087,1.7511847634573112
ens3,2024-25,02,2024-12-14,1,6.559448225558009,35.0,34.481095218831044,0.40491699324909236,226.11964878618332,1.0,161.6541877541359,1.0,119.96405114610494,1.0,83.1494302471172,1.0,63.406137753946915,1.0,49.92103974311192,1.0,39.13493614037095,1.0,29.375804075917593,1.0,21.855271232596134,1.0,14.25951609754204,1.0,6.919444887983396,1.0,0.0,0.0,7.4130434783,2.022798201490531
ens3,2024-25,02,2024-12-14,2,13.819242894234547,64.0,39.74953060964974,0.5471038165391989,326.1388244688759,1.0,237.89071712062344,1.0,180.094816360754,1.0,124.59489962794879,1.0,94.80732197519939,1.0,74.1883096617898,1.0,57.159338311945255,1.0,42.988469550378255,1.0,30.754981211617768,0.0,19.842618147760945,0.0,9.34008600633046,0.0,0.0,0.0,32.0013043478,2.6959265318041656
ens3,2024-25,02,2024-12-14,3,11.532375233509027,45.0,43.68042460159979,0.6414058361928499,389.00192659032626,1.0,285.2158765249066,1.0,217.7728017437394,1.0,152.3975581915771,1.0,113.98926871184328,1.0,88.99757283606743,1.0,68.54814875375351,1.0,51.338506477891556,1.0,36.52966764006852,1.0,23.568803801196538,1.0,11.476258223299254,1.0,0.0,0.0,13.6026086957,2.5283153146708193
pf,2024-25,06,2024-12-14,0,415.0689022328079,2564.0,1746.9003399193634,0.24595622196475814,4828.845914010759,1.0,3625.0298722348357,1.0,2889.7011977338175,1.0,2146.518794378043,1.0,1682.5568369636967,1.0,1343.3325760833054,0.0,1069.3335423763717,0.0,821.8181646847172,0.0,599.7884377940168,0.0,394.19915248754364,0.0,195.72471616010557,0.0,0.0,0.0,1037.4434782609,6.030850876913395
pf,2024-25,06,2024-12-14,1,909.7330573584809,3866.0,2110.0057538125984,0.43480391326106077,8638.763163816953,1.0,6433.6476677759565,1.0,4964.011361255958,1.0,3628.4977764874557,1.0,2831.0544649052244,1.0,2239.155136258255,0.0,1763.9804762208764,0.0,1343.4173162626503,0.0,975.7620328542396,0.0,635.4352909854656,0.0,312.6763001105744,0.0,0.0,0.0,2264.5947826087,6.814249832760359
pf,2024-25,06,2024-12-14,2,867.900795323166,4025.0,2305.694958669446,0.523495370365221,11197.258176439627,1.0,8669.174122150516,1.0,6656.208711760641,1.0,4794.997217606938,1.0,3721.8165347966387,1.0,2931.581231912035,1.0,2311.5827360997714,0.0,1781.329821877107,0.0,1296.2057161823127,0.0,856.9387814749082,0.0,428.4758976605008,0.0,0.0,0.0,2366.1286956522,6.767228959166603
pf,2024-25,06,2024-12-14,3,580.9638549159589,3266.0,2270.7379951044627,0.5082181254841006,11640.672163462314,1.0,9101.994322149512,1.0,7015.716943756957,1.0,5107.621915525699,1.0,4028.6512560297783,1.0,3191.823394547845,1.0,2514.915477101772,1.0,1937.6632260869303,1.0,1416.612078929145,0.0,947.0557680533395,0.0,466.678538505329,0.0,0.0,0.0,1562.2526086957,6.366408340847448
analogue,2024-25,06,2024-12-14,0,644.2261464057485,2564.0,1451.2789535593633,0.060558443455384324,2949.238159727421,1.0,2513.467592843517,1.0,1813.672162382052,1.0,1403.696347292434,0.0,1103.2701960074078,0.0,917.7708936595595,0.0,781.3637415805306,0.0,605.6066221944263,0.0,438.1317340589094,0.0,267.69279039881826,0.0,155.63912490072585,0.0,0.0,0.0,1037.4434782609,6.469600869927399
analogue,2024-25,06,2024-12-14,1,1390.7204318427266,3866.0,1380.8883939177952,0.010840294602095065,5200.436272421524,1.0,4418.669640901852,1.0,3627.0567893103143,1.0,2757.0211580086584,0.0,2267.1542819290735,0.0,1855.943069897023,0.0,1564.2108993447746,0.0,1139.7433737411593,0.0,881.7743960854464,0.0,587.7811383868914,0.0,257.22446151461804,0.0,0.0,0.0,2264.5947826087,7.23829598153003
analogue,2024-25,06,2024-12-14,2,1426.5491352762513,4025.0,1122.7663817663818,-0.19609113751771157,8106.261539525078,1.0,6354.767837645348,1.0,5456.437123300727,1.0,4141.295325451293,1.0,3290.020552460426,0.0,2704.480684892953,0.0,2071.779998048114,0.0,1545.1373693770083,0.0,1049.3784558052153,0.0,669.589250776716,0.0,287.9444325580945,0.0,0.0,0.0,2366.1286956522,7.26371436144655
analogue,2024-25,06,2024-12-14,3,1115.1519331999646,3266.0,964.0902527075813,-0.348457126761918,11270.110398878183,1.0,8481.761148031357,1.0,6790.27671978696,1.0,4901.32176378937,1.0,3557.162585189523,1.0,2847.3091151066787,0.0,2049.190744546061,0.0,1487.154275972062,0.0,986.4021138743145,0.0,583.0842302841108,0.0,272.25699736218405,0.0,0.0,0.0,1562.2526086957,7.017642274535113
ens2,2024-25,06,2024-12-14,0,510.5982232448999,2564.0,1599.0896467393634,0.1575477353839372,3889.04203686909,1.0,3069.2487325391767,1.0,2351.6866800579346,1.0,1775.1075708352384,1.0,1392.913516485552,0.0,1130.5517348714325,0.0,925.3486419784513,0.0,713.7123934395718,0.0,518.9600859264631,0.0,330.94597144318095,0.0,175.6819205304157,0.0,0.0,0.0,1037.4434782609,6.2375395967606195
ens2,2024-25,06,2024-12-14,1,1123.968950374178,3866.0,1745.4470738651967,0.24512396447954082,6919.59971811924,1.0,5426.158654338904,1.0,4295.534075283136,1.0,3192.759467248057,1.0,2549.1043734171485,0.0,2047.5491030776386,0.0,1664.0956877828255,0.0,1241.580345001905,0.0,928.7682144698429,0.0,611.6082146861786,0.0,284.9503808125962,0.0,0.0,0.0,2264.5947826087,7.025510714590245
ens2,2024-25,06,2024-12-14,2,1128.814943218458,4025.0,1714.230670217914,0.22707763002903217,9651.759857982353,1.0,7511.970979897931,1.0,6056.322917530683,1.0,4468.146271529115,1.0,3505.9185436285334,1.0,2818.030958402494,0.0,2191.681367073943,0.0,1663.2335956270576,0.0,1172.7920859937637,0.0,763.2640161258121,0.0,358.2101651092976,0.0,0.0,0.0,2366.1286956522,7.029809131231785
ens2,2024-25,06,2024-12-14,3,817.6522379299199,3266.0,1617.414123906022,0.1689418929684503,11455.391281170248,1.0,8791.877735090435,1.0,6902.996831771958,1.0,5004.471839657534,1.0,3792.90692060965,1.0,3019.566254827262,1.0,2282.0531108239165,0.0,1712.4087510294958,0.0,1201.5070964017298,0.0,765.0699991687252,0.0,369.4677679337565,0.0,0.0,0.0,1562.2526086957,6.707659375765171
ens3,2024-25,06,2024-12-14,0,509.6064238312993,2564.0,1611.046346136312,0.1649971111838362,3736.2662223873813,1.0,2945.6007605623226,1.0,2290.312200643304,1.0,1724.0213702417282,1.0,1357.7371114166388,0.0,1099.6457198199441,0.0,894.8557894375344,0.0,690.0863581245746,0.0,503.40752943294365,0.0,323.7933649530694,0.0,168.0830030009081,0.0,0.0,0.0,1037.4434782609,6.235599085674776
ens3,2024-25,06,2024-12-14,1,1191.2720542478596,3866.0,1751.3888392599447,0.24852233446931274,5872.70285728811,1.0,4624.833570322886,1.0,3674.590880952168,1.0,2739.398014128765,0.0,2185.6393361534865,0.0,1752.127379944585,0.0,1417.2649996080129,0.0,1066.7350258961815,0.0,794.085235835975,0.0,523.5280267797193,0.0,244.7865317190085,0.0,0.0,0.0,2264.5947826087,7.083616055013421
ens3,2024-25,06,2024-12-14,2,1184.6891693056903,4025.0,1733.3936637170902,0.23819438115558825,7952.96971978151,1.0,6200.476009349338,1.0,4989.593366525593,1.0,3682.0994487653165,1.0,2892.1092490210713,0.0,2321.065120222923,0.0,1814.263040293002,0.0,1378.4236434665215,0.0,977.690749958188,0.0,637.7341151300413,0.0,302.1335486730584,0.0,0.0,0.0,2366.1286956522,7.07807946199175
ens3,2024-25,06,2024-12-14,3,804.8503613271985,3266.0,1643.9720426678996,0.1852285296643315,9553.797842848768,1.0,7327.057049668085,1.0,5747.468226210882,1.0,4180.204230328879,1.0,3192.363089205359,1.0,2536.4195563979274,1.0,1934.5660145656534,0.0,1459.6204866648488,0.0,1031.5774236020552,0.0,661.6091510339365,0.0,320.8983921846079,0.0,0.0,0.0,1562.2526086957,6.691898069348844
pf,2024-25,36,2024-12-14,0,95.48915718610492,736.0,620.3416499425675,0.42885549660109246,2625.7082125863753,1.0,1979.787556235631,1.0,1497.8621096618754,1.0,1061.871772932782,1.0,810.4903140862009,1.0,640.1293617778247,1.0,500.0635861373388,1.0,379.7744859544502,1.0,277.02898586603106,1.0,179.42755531658645,0.0,87.77001629813867,0.0,0.0,0.0,247.8156521739,4.569430641266244
pf,2024-25,36,2024-12-14,1,308.0949836554078,1528.0,951.1598505352636,0.8562672572471081,6745.721578793718,1.0,4758.939091328755,1.0,3490.0454446876984,1.0,2396.0673051408758,1.0,1802.9938720826078,1.0,1412.8699366687165,1.0,1094.2525578609634,1.0,828.4120993683753,0.0,600.1692039091405,0.0,387.9573706432134,0.0,190.64901201326097,0.0,0.0,0.0,992.4365217391,5.7336486201335495
pf,2024-25,36,2024-12-14,2,631.513225342849,2594.0,1344.5544598755184,1.2024031025990756,10975.419776446055,1.0,7975.869753066059,1.0,5920.740158168598,1.0,4127.6799362367765,1.0,3150.1224134218664,1.0,2432.049390813847,1.0,1882.7666478013057,0.0,1420.8202542323795,0.0,1019.313177191617,0.0,657.3211003197557,0.0,324.7884826445543,0.0,0.0,0.0,2029.2634782609,6.4497011300160345
pf,2024-25,36,2024-12-14,3,476.1500765971863,2249.0,1642.7031598479152,1.4026835541538352,12667.302234676326,1.0,9645.913432039993,1.0,7437.351330506029,1.0,5191.868278745524,1.0,3994.536702454549,1.0,3151.4831190183995,1.0,2470.101626790457,1.0,1881.2894354512432,1.0,1367.3287226239518,1.0,899.2294890031094,0.0,451.25236640238677,0.0,0.0,0.0,1659.507826087,6.167831067393872
analogue,2024-25,36,2024-12-14,0,174.04002012865922,736.0,429.2215938784647,0.060558443455384324,872.2490604171876,1.0,743.3681606945687,1.0,536.4008445112364,1.0,415.14884649058814,0.0,326.29660262590977,0.0,271.43443707061647,0.0,231.0914726197177,0.0,179.11059690084062,0.0,129.5792244215222,0.0,79.17122058647328,0.0,46.030897847652454,0.0,0.0,0.0,247.8156521739,5.1650146342282355
analogue,2024-25,36,2024-12-14,1,734.0932341035316,1528.0,408.40330244713704,0.010840294602095065,1538.049966367713,1.0,1306.8393374263164,0.0,1072.716649254295,0.0,815.4001082251083,0.0,670.5200072469588,0.0,548.9026356064402,0.0,462.6216715485279,0.0,337.08369179460345,0.0,260.78832797841903,0.0,173.83863829304835,0.0,76.07517016976988,0.0,1.0,0.0,992.4365217391,6.599997340288619
analogue,2024-25,36,2024-12-14,2,1595.2060890579494,2594.0,332.06267806267806,-0.19609113751771157,2397.459488995704,0.0,1879.448174530542,0.0,1613.7632487653686,0.0,1224.8047668245406,0.0,973.0368251786326,0.0,799.8610517545776,0.0,612.7372761430732,0.0,456.98059826377107,0.0,310.35790347387035,0.0,198.03371692078565,0.0,85.16072529536615,0.0,1.0,0.0,2029.2634782609,7.375384898155813
analogue,2024-25,36,2024-12-14,3,1232.280172731815,2249.0,285.1335740072202,-0.34845712676191815,3333.180527925905,1.0,2508.5150101059066,1.0,2008.2516799369923,0.0,1449.5856460987598,0.0,1052.0451569667403,0.0,842.1031350681538,0.0,606.0564134675027,0.0,439.8318649287796,0.0,291.7323967827402,0.0,172.4495088102348,0.0,80.52110317300321,0.0,0.0,0.0,1659.507826087,7.117432705844816
ens2,2024-25,36,2024-12-14,0,108.31330573215448,736.0,524.7816219105162,0.26156733983015334,1748.9786365017817,1.0,1361.5778584650998,1.0,1017.1314770865558,1.0,738.5103097116853,1.0,568.3934583560554,1.0,455.78189942422057,1.0,365.5775293785283,1.0,279.44254142764544,0.0,203.30410514377672,0.0,129.29938795152987,0.0,66.90045707289562,0.0,0.0,0.0,247.8156521739,4.694218123657586
ens2,2024-25,36,2024-12-14,1,428.71016346230033,1528.0,679.7815764912003,0.5203566575673332,4141.885772580716,1.0,3032.889214377536,1.0,2281.3810469709965,1.0,1605.7337066829919,1.0,1236.7569396647834,1.0,980.8862861375783,0.0,778.4371147047457,0.0,582.7478955814894,0.0,430.4787659437798,0.0,280.8980044681309,0.0,133.36209109151537,0.0,0.0,0.0,992.4365217391,6.063110942961789
ens2,2024-25,36,2024-12-14,2,921.0238579723554,2594.0,838.3085689690982,0.7299713754711661,6686.43963272088,1.0,4927.658963798301,1.0,3767.2517034669827,1.0,2676.242351530658,1.0,2061.5796193002493,0.0,1615.9552212842123,0.0,1247.7519619721893,0.0,938.9004262480753,0.0,664.8355403327437,0.0,427.67740862027074,0.0,204.97460396996019,0.0,0.0,0.0,2029.2634782609,6.826571099547572
ens2,2024-25,36,2024-12-14,3,633.2520703472426,2249.0,963.9183669275677,0.8695917314532987,8000.241381301116,1.0,6077.21422107295,1.0,4722.8015052215105,1.0,3320.7269624221417,1.0,2523.2909297106444,1.0,1996.7931270432769,1.0,1538.07902012898,0.0,1160.5606501900115,0.0,829.530559703346,0.0,535.8394989066721,0.0,265.8867347876951,0.0,0.0,0.0,1659.507826087,6.45244646271883
ens3,2024-25,36,2024-12-14,0,106.22203709141628,736.0,530.9390487464144,0.27323235090409914,1730.232007723695,1.0,1333.3073317547937,1.0,1011.8529059368481,1.0,735.9337955425715,1.0,567.5538068385285,1.0,453.5701338711565,1.0,361.3840851775273,1.0,277.2451143984314,0.0,201.8982019819045,0.0,129.44858428265218,0.0,66.12282691389169,0.0,0.0,0.0,247.8156521739,4.674901797392723
ens3,2024-25,36,2024-12-14,1,452.61255367079946,1528.0,673.7536439294222,0.5114496526770004,3468.2921192332274,1.0,2564.2752052499345,1.0,1947.9016389938743,1.0,1381.4614466266894,1.0,1066.875226238882,0.0,846.0469026527801,0.0,670.6111974171675,0.0,504.1451916790356,0.0,371.54281044585866,0.0,241.94237233153376,0.0,115.958782699582,0.0,0.0,0.0,992.4365217391,6.117243427671671
ens3,2024-25,36,2024-12-14,2,982.933466044762,2594.0,824.1779027544509,0.7129715300460009,5479.702241344921,1.0,4053.9079433439774,1.0,3121.396966759596,1.0,2225.237884477303,0.0,1718.379492643332,0.0,1348.855716427626,0.0,1044.9743235877158,0.0,788.3288345131568,0.0,562.0834496480728,0.0,363.2526521941609,0.0,174.85550043326737,0.0,0.0,0.0,2029.2634782609,6.8915582789580325
ens3,2024-25,36,2024-12-14,3,650.8070020864849,2249.0,946.2109832468451,0.8510506929119707,6965.326010004391,1.0,5260.924700713111,1.0,4081.849815269821,1.0,2869.572848931781,1.0,2181.5383890196117,1.0,1725.9801836864474,0.0,1335.377638220883,0.0,1010.3491576049148,0.0,725.8207921333423,0.0,469.8615146277252,0.0,232.73047287200245,0.0,0.0,0.0,1659.507826087,6.479748509037512
pf,2024-25,42,2024-12-14,0,161.06092322048877,630.0,330.49091443923083,0.2133305101633399,1374.696641170815,1.0,1007.6129246074886,1.0,767.2656240342378,1.0,546.1166958611002,1.0,421.93776062603615,0.0,334.3945419475508,0.0,262.4549300321416,0.0,202.12530096484642,0.0,146.59069193549738,0.0,95.67335118935802,0.0,46.822216970860495,0.0,0.0,0.0,293.2556521739,5.08797233379834
pf,2024-25,42,2024-12-14,1,467.69182633410566,1208.0,398.80943491751924,0.4012350376761852,2734.310110488461,1.0,1921.2662880575067,1.0,1408.1415103282322,1.0,972.8788175146065,0.0,741.5798099224858,0.0,579.432122718132,0.0,450.37975516215107,0.0,340.80775529101936,0.0,245.0837121816562,0.0,159.5259929878024,0.0,79.06580779118713,0.0,0.0,0.0,838.0160869565,6.14994546576253
pf,2024-25,42,2024-12-14,2,977.0654008772209,2031.0,447.4503614323353,0.516316948988567,3746.504484831796,1.0,2643.0375020658016,1.0,1955.8184080438714,1.0,1370.4935045434872,0.0,1037.9976393298884,0.0,806.3598985455594,0.0,623.5766983714778,0.0,473.2029002198078,0.0,341.4095303805654,0.0,224.48263733170768,0.0,112.61202290575056,0.0,0.0,0.0,1636.8995652174,6.885576539861579
pf,2024-25,42,2024-12-14,3,963.5637759418016,2059.0,459.25360837659355,0.5423539227715624,3844.759151154094,1.0,2844.9187139105147,1.0,2172.200265993901,1.0,1518.466371493961,0.0,1165.3786883754428,0.0,914.6587547417548,0.0,712.9361929412474,0.0,538.9420349534868,0.0,394.7759784469657,0.0,255.59518255941316,0.0,123.46703053610867,0.0,0.0,0.0,1645.6965217391,6.871675953479382
analogue,2024-25,42,2024-12-14,0,230.53204070856032,630.0,283.6687266474012,0.060558443455384324,576.4616315133393,1.0,491.2853933303214,1.0,354.5025383279706,0.0,274.36817329947286,0.0,215.64651708197505,0.0,179.38860073726386,0.0,152.72629502342727,0.0,118.3725974567437,0.0,85.63775475382786,0.0,52.32355419947618,0.0,30.421410211196076,0.0,0.0,0.0,293.2556521739,5.4447182687378275
analogue,2024-25,42,2024-12-14,1,678.2568392843076,1208.0,269.91010334996434,0.010840294602095065,1016.4835173766816,0.0,863.6784730020456,0.0,708.9488746309326,0.0,538.8906655844156,0.0,443.1406978587574,0.0,362.76486066069197,0.0,305.7425403550915,0.0,222.77560819098795,0.0,172.35268210454922,0.0,114.88840699070278,0.0,50.27740206764494,0.0,1.0,0.0,838.0160869565,6.520999317132185
analogue,2024-25,42,2024-12-14,2,1370.9060044021599,2031.0,219.45726495726495,-0.19609113751771157,1584.4596127768637,0.0,1242.1105509892443,0.0,1066.5217510404786,0.0,809.4625562924564,0.0,643.0713671353835,0.0,528.6210416298817,0.0,404.9526057678232,0.0,302.01440528818534,0.0,205.11277284040443,0.0,130.87871885606378,0.0,56.28196448975933,0.0,1.0,0.0,1636.8995652174,7.223956296027957
analogue,2024-25,42,2024-12-14,3,1320.240501586965,2059.0,188.442238267148,-0.348457126761918,2202.869309297566,1.0,1657.8552170749433,0.0,1327.235639958359,0.0,958.0182364068535,0.0,695.287269579504,0.0,556.5384580772205,0.0,400.53728315797827,0.0,290.68096023758454,0.0,192.80334143809804,0.0,113.9703436938928,0.0,53.215679572257045,0.0,1.0,0.0,1645.6965217391,7.186326348198883
ens2,2024-25,42,2024-12-14,0,188.1499680811632,630.0,307.07982054331603,0.13985905716210412,975.5791363420773,1.0,749.4491589689051,1.0,560.8840811811042,1.0,410.24243458028644,0.0,318.7921388540056,0.0,256.8915713424073,0.0,207.5906125277844,0.0,160.24894921079505,0.0,116.1142233446626,0.0,73.9984526944171,0.0,38.621813591028285,0.0,0.0,0.0,293.2556521739,5.242540182330218
ens2,2024-25,42,2024-12-14,1,541.8225131289747,1208.0,334.3597691337418,0.22496890795834704,1875.3968139325711,1.0,1392.472380529776,1.0,1058.5451924795825,0.0,755.8847415495111,0.0,592.3602538906216,0.0,471.0984916894119,0.0,378.06114775862125,0.0,281.7916817410037,0.0,208.71819714310269,0.0,137.20719998925256,0.0,64.67160492941599,0.0,0.0,0.0,838.0160869565,6.296782403019873
ens2,2024-25,42,2024-12-14,2,1126.5251339349697,2031.0,333.4538131948001,0.2222557061946266,2665.4820488043297,1.0,1942.574026527523,0.0,1511.170079542175,0.0,1089.9780304179717,0.0,840.534503232636,0.0,667.4904700877207,0.0,514.2646520696505,0.0,387.6086527539966,0.0,273.26115161048494,0.0,177.68067809388572,0.0,84.44699369775498,0.0,1.0,0.0,1636.8995652174,7.027780362866709
ens2,2024-25,42,2024-12-14,3,1117.7430960981742,2059.0,323.8479233218708,0.193025374738982,3023.81423022583,1.0,2251.3869654927294,1.0,1749.71795297613,0.0,1238.2423039504074,0.0,930.3329789774733,0.0,735.5986064094877,0.0,556.7367380496128,0.0,414.81149759553574,0.0,293.78965994253184,0.0,184.78276312665295,0.0,88.34135505418288,0.0,0.0,0.0,1645.6965217391,7.019961098484593
ens3,2024-25,42,2024-12-14,0,183.0026871330245,630.0,313.8535093517434,0.16167768792175358,1001.4872167669802,1.0,758.0822958221006,1.0,573.7372022507989,1.0,419.7836847805991,0.0,327.1050980109777,0.0,261.4898824265249,0.0,209.58995548254134,0.0,161.98569899857446,0.0,117.45041987095891,0.0,75.57947721926996,0.0,38.92721677279786,0.0,0.0,0.0,293.2556521739,5.214950361486177
ens3,2024-25,42,2024-12-14,1,547.5300341975405,1208.0,355.2459492000438,0.28556170583789964,1669.3004821057655,1.0,1246.9954395494913,1.0,957.8704235595911,0.0,689.74754808717,0.0,541.3190625984117,0.0,431.0645192432577,0.0,344.07136164740734,0.0,258.131149183106,0.0,190.37861534879443,0.0,125.26249021297542,0.0,59.359506316540376,0.0,0.0,0.0,838.0160869565,6.307242035185257
ens3,2024-25,42,2024-12-14,2,1153.3372494913522,2031.0,373.19469796748433,0.33485160352530025,2316.389174082034,1.0,1716.0152158256105,0.0,1339.851401726195,0.0,971.5075434740734,0.0,752.5247433184466,0.0,598.1919685592677,0.0,464.2672953793625,0.0,352.1017094059165,0.0,250.39810352063188,0.0,163.01456504639987,0.0,78.11611910417133,0.0,1.0,0.0,1636.8995652174,7.051281648299755
ens3,2024-25,42,2024-12-14,3,1111.120904110755,2059.0,375.4223849062294,0.34080309345289356,2771.3418691391466,1.0,2070.825240443414,1.0,1604.9073450217113,0.0,1140.9189466319367,0.0,867.2921395814113,0.0,686.6178539669129,0.0,525.5591011072265,0.0,394.9311428917142,0.0,281.85652267115427,0.0,179.26852462205238,0.0,86.43514644928763,0.0,0.0,0.0,1645.6965217391,7.014024195618512
pf,2024-25,50,2024-12-14,0,2.5619735791506257,8.0,6.87275513920243,0.1358055957966979,163.6341095297423,1.0,90.49127599949865,1.0,56.12750030348651,1.0,33.667693453534845,1.0,23.854103009968203,1.0,17.20011875502792,1.0,13.714518764791771,1.0,10.199747266672572,1.0,6.909216953246122,1.0,4.643819786694461,1.0,2.3219098933472297,1.0,0.0,0.0,1.1617391304,1.2703147674201476
pf,2024-25,50,2024-12-14,1,6.261094644289213,19.0,9.163673518936573,0.4234876682484788,302.2687717932771,1.0,172.96433766992783,1.0,107.95346270817474,1.0,63.00025544268894,1.0,42.39110547859258,1.0,31.7930134076547,1.0,23.219098933472303,1.0,17.181887848006074,1.0,12.463319285873945,0.0,7.940735545036783,0.0,4.397707683519796,0.0,0.0,0.0,8.3473913043,1.9825305949212322
pf,2024-25,50,2024-12-14,2,12.688822108485933,35.0,10.309132708803645,0.5412707039048623,352.80271921215507,1.0,227.94637878354726,1.0,154.40700790759084,1.0,90.49127599949865,1.0,62.691567120375225,1.0,44.30829026437888,1.0,32.55596092749616,0.0,23.292932564424703,0.0,17.04515604534223,0.0,11.240381311974154,0.0,5.617910507204286,0.0,0.0,0.0,20.9673913043,2.6165795953127726
pf,2024-25,50,2024-12-14,3,12.985614110139313,35.0,9.287639573388923,0.43692496879323,331.04545252302654,1.0,219.3169947118509,1.0,152.34607225232054,1.0,96.58921759027265,1.0,68.7275513920243,1.0,49.263860617795004,1.0,36.338388353079296,1.0,26.345561366942647,0.0,18.621766417197474,0.0,11.363437363561488,0.0,5.6343214084960955,0.0,0.0,0.0,19.8917391304,2.638029237748402
analogue,2024-25,50,2024-12-14,0,0.8452942392559425,8.0,6.374578126907892,0.060558443455384324,12.954193966591895,1.0,11.04012119843419,1.0,7.966349175909451,1.0,6.165576928078041,1.0,4.845989147909551,1.0,4.031204510949749,1.0,3.432051573560164,1.0,2.6600583698144646,0.0,1.9244439270523115,0.0,1.1758102067298015,0.0,0.6836271957572144,0.0,0.0,0.0,1.1617391304,0.6126387440485369
analogue,2024-25,50,2024-12-14,1,7.704637637933097,19.0,6.065395580898075,0.010840294602095065,22.842326233183858,1.0,19.408505011281928,1.0,15.931435384964775,0.0,12.109902597402598,0.0,9.958217929410278,0.0,8.152019340689707,0.0,6.870618884384077,0.0,5.0061934424941095,0.0,3.8730939798775097,0.0,2.581761954847253,0.0,1.1298292599470772,0.0,0.0,0.0,8.3473913043,2.163855945464941
analogue,2024-25,50,2024-12-14,2,20.283169560842328,35.0,4.931623931623932,-0.19609113751771157,35.6058339949857,1.0,27.912596651443696,0.0,23.966780922257946,0.0,18.19016980432486,0.0,14.451041958098505,0.0,11.879124531008578,0.0,9.100058556580294,0.0,6.786840568273828,0.0,4.609275794166392,0.0,2.9410948057542425,0.0,1.2647632469608832,0.0,1.0,0.0,20.9673913043,3.057916598910465
