model,season,location,asof,horizon,wis,y,w0.01,c0.01,w0.025,c0.025,w0.05,c0.05,w0.1,c0.1,w0.15,c0.15,w0.2,c0.2,w0.25,c0.25,w0.3,c0.3,w0.35,c0.35,w0.4,c0.4,w0.45,c0.45,base_wis
ens2,2023-24,36,2023-12-09,1,118.30343840502302,938.0,3063.8339875752604,1.0,2234.3575247745766,1.0,1766.2000989658259,1.0,1281.1207879945628,1.0,999.9245524321125,1.0,778.9991911309522,1.0,617.3096903148551,1.0,465.6123098350703,1.0,342.3152990984328,1.0,224.93253966529085,0.0,109.85784920907179,0.0,303.5739270723
ens2,2023-24,36,2023-12-09,2,259.7615596658601,1333.0,3867.8992203131943,1.0,3000.212189435071,1.0,2290.865560099042,1.0,1692.6338960757364,1.0,1314.4608560473005,1.0,1036.3034601340532,1.0,796.7117373921799,0.0,580.4268684120767,0.0,412.7891047630426,0.0,266.3193696887324,0.0,133.36288945109015,0.0,670.6596265143
ens2,2023-24,36,2023-12-09,3,244.54492321481706,1240.0,3865.475914289527,1.0,3115.900586414658,1.0,2337.730283754901,1.0,1682.6695376862153,1.0,1337.6291536260558,1.0,1047.7454757980922,1.0,800.8061608886321,1.0,619.2217405348783,0.0,451.8550344758879,0.0,297.0975067425493,0.0,145.88107259377318,0.0,557.9057306866
ens3,2023-24,36,2023-12-09,0,71.37029690172585,743.0,1939.052677246981,1.0,1508.5087492105345,1.0,1197.8272254737467,1.0,872.5694831139665,1.0,678.7955963322272,1.0,541.5677639951442,1.0,420.41786493967857,1.0,319.48437890297737,1.0,233.7476689118556,1.0,157.17837033780415,1.0,76.07258466751796,0.0,154.8898652174
ens3,2023-24,36,2023-12-09,1,124.54287283554584,938.0,3805.741630532672,1.0,2748.281628570501,1.0,2127.3172748427364,1.0,1523.8746540345637,1.0,1185.9606267787162,1.0,926.1013413186096,1.0,731.1622085493245,1.0,554.5627438436325,1.0,404.32361965286,1.0,265.2307954610154,1.0,129.4708367918165,0.0,303.5739270723
ens3,2023-24,36,2023-12-09,2,230.8594538754775,1333.0,4645.936530833452,1.0,3578.4616979384277,1.0,2753.7198986293324,1.0,2005.0577104713204,1.0,1549.770708018406,1.0,1224.1614551950115,1.0,949.1515627184044,1.0,706.4300949027922,1.0,508.7761788808448,0.0,328.0216748800202,0.0,162.89834910018953,0.0,670.6596265143
ens3,2023-24,36,2023-12-09,3,219.3826652231619,1240.0,4477.35184435624,1.0,3535.6914090664422,1.0,2718.207492749021,1.0,1973.4129476823064,1.0,1556.0723002276102,1.0,1223.435501426256,1.0,945.6162424063077,1.0,728.1023097423125,1.0,534.1910735203769,0.0,351.03991144990505,0.0,172.77621351639948,0.0,557.9057306866
pf,2023-24,42,2023-12-09,0,42.7063294902507,390.0,1061.5362187733235,1.0,843.6571263897049,1.0,665.6580812374641,1.0,495.4670904408382,1.0,389.69246832176646,1.0,310.7544947986997,1.0,247.80884723329558,1.0,191.67271117813624,1.0,140.0398637152685,1.0,92.02860912409227,1.0,45.01449694607379,0.0,66.8521913043
pf,2023-24,42,2023-12-09,1,91.46941769955795,702.0,2375.233919949321,1.0,1781.2940039225107,1.0,1382.2689683703777,1.0,1003.8026423788242,1.0,770.4885232532854,1.0,608.7398253939721,1.0,474.285333262572,1.0,363.32409527946214,1.0,266.5784512746577,1.0,175.26921151343623,0.0,87.17851087968677,0.0,324.3424040676
pf,2023-24,42,2023-12-09,2,143.33342135711388,932.0,3614.1859048453443,1.0,2770.861480584972,1.0,2153.1100254130574,1.0,1564.515614880534,1.0,1204.2614882327375,1.0,948.5964763527718,1.0,739.6635920791916,1.0,559.7756194534563,1.0,405.6007957907318,1.0,266.0984226789335,0.0,130.0782827144891,0.0,531.4704006903
pf,2023-24,42,2023-12-09,3,151.8683682539443,758.0,4016.3336716051763,1.0,3190.8722503723893,1.0,2520.4429960019033,1.0,1854.1844753733476,1.0,1453.4982748907235,1.0,1144.6468021386227,1.0,894.4748454768571,1.0,692.9790172884503,1.0,503.619918340068,1.0,325.2778207353282,1.0,161.7094063509461,0.0,344.4772903783
analogue,2023-24,42,2023-12-09,0,46.97905613573033,390.0,555.2363598593488,1.0,475.70959585315745,1.0,402.293544624188,1.0,285.17749490273866,1.0,215.15864730586122,1.0,174.84718658424097,1.0,125.05637254901961,0.0,92.30197681871823,0.0,69.53597096051783,0.0,52.53683098263741,0.0,23.543619776199137,0.0,66.8521913043
analogue,2023-24,42,2023-12-09,1,278.55797416677046,702.0,937.2538670524883,1.0,587.9804570249152,1.0,488.26768162570283,0.0,366.9377477388198,0.0,293.2351574282676,0.0,224.2154643707885,0.0,178.84157093240717,0.0,125.70603235800891,0.0,88.40492446989174,0.0,57.87857142857138,0.0,28.35323203045985,0.0,324.3424040676
analogue,2023-24,42,2023-12-09,2,497.074376527363,932.0,1187.5258977857814,1.0,888.8447525769413,1.0,618.0042090662628,0.0,458.1376603872836,0.0,345.2975989268947,0.0,259.19847977507686,0.0,178.98453934440428,0.0,105.34471455353108,0.0,70.84575283328763,0.0,41.63304093993261,0.0,21.744888268878015,0.0,531.4704006903
analogue,2023-24,42,2023-12-09,3,396.68991719505254,758.0,1337.871801838634,1.0,1095.567024004309,1.0,670.4680323002017,0.0,412.12374159684515,0.0,335.8624503043105,0.0,240.19412252554557,0.0,152.98647512635245,0.0,113.02620167554866,0.0,83.6334109918381,0.0,55.006300266799,0.0,25.949307363350528,0.0,344.4772903783
ens2,2023-24,42,2023-12-09,0,32.86522803006121,390.0,808.3862893163362,1.0,659.6833611214312,1.0,533.9758129308259,1.0,390.32229267178843,1.0,302.42555781381384,1.0,242.80084069147034,1.0,186.4326098911576,1.0,141.98734399842726,1.0,104.78791733789313,1.0,72.28272005336487,1.0,34.27905836113649,0.0,66.8521913043
ens2,2023-24,42,2023-12-09,1,139.85601366170206,702.0,1656.2438935009045,1.0,1184.637230473713,1.0,935.2683249980403,1.0,685.370195058822,1.0,531.8618403407766,1.0,416.4776448823803,0.0,326.56345209748963,0.0,244.5150638187356,0.0,177.49168787227472,0.0,116.57389147100383,0.0,57.765871455073295,0.0,324.3424040676
ens2,2023-24,42,2023-12-09,2,233.76450647662864,932.0,2400.8559013155627,1.0,1829.8531165809566,1.0,1385.55711723966,1.0,1011.3266376339088,1.0,774.779543579816,1.0,603.8974780639244,0.0,459.324065711798,0.0,332.5601670034937,0.0,238.22327431200972,0.0,153.8657318094331,0.0,75.91158549168358,0.0,531.4704006903
ens2,2023-24,42,2023-12-09,3,140.46941459131406,758.0,2677.102736721905,1.0,2143.219637188349,1.0,1595.4555141510525,1.0,1133.1541084850965,1.0,894.680362597517,1.0,692.4204623320841,1.0,523.7306603016048,1.0,403.00260948199946,0.0,293.62666466595306,0.0,190.14206050106367,0.0,93.8293568571483,0.0,344.4772903783
ens3,2023-24,42,2023-12-09,0,33.72810435316165,390.0,885.0237342565058,1.0,706.6841989089525,1.0,567.2387798791714,1.0,414.8062499847123,1.0,323.63915301919695,1.0,258.78545726060577,1.0,200.87720199664255,1.0,154.0559821661986,1.0,113.46372501039173,1.0,76.79653741926404,1.0,36.95059939685211,1.0,66.8521913043
ens3,2023-24,42,2023-12-09,1,125.39515298242065,702.0,1839.6798382997904,1.0,1325.480196786827,1.0,1032.5081997622958,1.0,749.1227702833676,1.0,580.1681236246465,1.0,454.63934140123735,1.0,357.08653227548,0.0,269.486770145782,0.0,194.99135720044677,0.0,127.51824107066568,0.0,62.40853633705473,0.0,324.3424040676
ens3,2023-24,42,2023-12-09,2,207.97337690039706,932.0,2646.816105896618,1.0,2018.319202518684,1.0,1527.073085061333,1.0,1099.4656795253509,1.0,846.0236176360817,1.0,661.8632813526701,1.0,510.72443625833955,0.0,376.75978883411506,0.0,271.0806646682962,0.0,174.883360200178,0.0,86.30210418229518,0.0,531.4704006903
ens3,2023-24,42,2023-12-09,3,130.80312839743195,758.0,2889.7856208021863,1.0,2287.9957632626683,1.0,1746.3420555623386,1.0,1251.1573620911872,1.0,980.7117457091493,1.0,766.3980477680389,1.0,590.114443325145,1.0,453.3783834670612,1.0,328.27254808520934,0.0,213.60330130151362,0.0,105.09065020113098,0.0,344.4772903783
pf,2023-24,50,2023-12-09,0,2.4730430752116628,8.0,83.70492234952056,1.0,58.819675164527965,1.0,42.97783813863219,1.0,29.55987410385858,1.0,22.617038258273922,1.0,16.996782630182622,1.0,13.573771191814146,1.0,10.18032839386061,1.0,7.909035537575524,1.0,4.5476729390551665,1.0,2.3042316115405175,0.0,0.3798978261
pf,2023-24,50,2023-12-09,1,4.51049624366853,12.0,206.22762924621583,1.0,136.430188171655,1.0,91.7845974456805,1.0,59.131289478609055,1.0,43.058515996462646,1.0,32.86044641835307,1.0,24.92861452426785,1.0,19.194885375727697,1.0,12.552265665969276,1.0,9.031439610293798,1.0,4.547672939055165,1.0,2.2953943069
pf,2023-24,50,2023-12-09,2,7.09758995525604,19.0,306.9749656225049,1.0,209.2623058738014,1.0,150.0732069888205,1.0,97.27292290588876,1.0,70.11960988681453,1.0,52.03278956862089,1.0,39.580309762652945,1.0,29.40983758226398,1.0,21.49886285621839,1.0,13.573771191814146,1.0,6.7612594408807905,1.0,6.9155692661
pf,2023-24,50,2023-12-09,3,8.870746974596928,15.0,313.790277659232,1.0,230.7944016570497,1.0,169.41438312569835,1.0,114.83254110389457,1.0,85.27646639278761,1.0,65.58924885409719,1.0,49.8572290485357,1.0,37.3140720786286,1.0,26.183313934331757,1.0,16.967213989767682,1.0,8.968391898299519,0.0,3.9191545627
analogue,2023-24,50,2023-12-09,0,0.5868102196831556,8.0,15.006388104306724,1.0,12.85701610413939,1.0,10.872798503356432,1.0,7.7074998622361806,1.0,5.815098575834087,1.0,4.725599637411918,1.0,3.3799019607843137,1.0,2.49464802212752,1.0,1.8793505665004808,1.0,1.4199143508820926,1.0,0.6363140480053824,1.0,0.3798978261
analogue,2023-24,50,2023-12-09,1,2.480317191053243,12.0,25.3311855960132,1.0,15.891363703376086,1.0,13.196423827721699,1.0,9.917236425373506,1.0,7.925274525088313,1.0,6.059877415426716,0.0,4.83355597114614,0.0,3.3974603340002414,0.0,2.3893222829700465,0.0,1.5642857142857132,0.0,0.766303568390807,0.0,2.2953943069
analogue,2023-24,50,2023-12-09,2,8.321634148213098,19.0,32.09529453475085,1.0,24.022831150728145,1.0,16.702816461250347,0.0,12.382098929386041,0.0,9.332367538564721,0.0,7.005364318245321,0.0,4.8374199822811965,0.0,2.8471544473927315,0.0,1.9147500765753414,0.0,1.1252173227008813,0.0,0.5876996829426497,0.0,6.9155692661
analogue,2023-24,50,2023-12-09,3,6.557150131789512,15.0,36.1586973469901,1.0,29.609919567684024,1.0,18.12075762973518,1.0,11.138479502617438,0.0,9.077363521738123,0.0,6.491733041230962,0.0,4.134769598009526,0.0,3.054762207447261,0.0,2.260362459238868,0.0,1.4866567639675403,0.0,0.7013326314419057,0.0,3.9191545627
ens2,2023-24,50,2023-12-09,0,1.5223239913394722,8.0,49.35565522691364,1.0,35.83834563433368,1.0,26.92531832099431,1.0,18.63368698304738,1.0,14.216068417054005,1.0,10.861191133797268,1.0,8.47683657629923,1.0,6.337488207994065,1.0,4.894193052038002,1.0,2.98379364496863,1.0,1.4702728297729504,0.0,0.3798978261
ens2,2023-24,50,2023-12-09,1,2.691404473344035,12.0,115.77940742111451,1.0,76.16077593751554,1.0,52.4905106367011,1.0,34.52426295199128,1.0,25.49189526077548,1.0,19.460161916889895,1.0,14.881085247706995,1.0,11.29617285486397,1.0,7.470793974469661,1.0,5.297862662289756,1.0,2.656988253722986,0.0,2.2953943069
ens2,2023-24,50,2023-12-09,2,4.992783687991873,19.0,169.53513007862787,1.0,116.64256851226477,1.0,83.38801172503541,1.0,54.827510917637404,1.0,39.72598871268962,1.0,29.519076943433106,1.0,22.20886487246707,1.0,16.128496014828354,1.0,11.706806466396865,0.0,7.349494257257515,0.0,3.6744795619117205,0.0,6.9155692661
ens2,2023-24,50,2023-12-09,3,4.828923818500967,15.0,174.97448750311105,1.0,130.20216061236687,1.0,93.76757037771677,1.0,62.98551030325601,1.0,47.176914957262866,1.0,36.04049094766408,1.0,26.995999323272613,1.0,20.184417143037926,1.0,14.221838196785312,1.0,9.226935376867612,1.0,4.834862264870713,0.0,3.9191545627
ens3,2023-24,50,2023-12-09,0,1.867125727676694,8.0,66.56398949952225,1.0,46.38011403695659,1.0,33.37109453318542,1.0,22.87124589093259,1.0,17.219992097533098,1.0,13.405040913068873,1.0,10.29391349517623,1.0,7.713852478236927,1.0,5.592352131123697,1.0,3.6063519794482506,1.0,1.7297780069842155,0.0,0.3798978261
ens3,2023-24,50,2023-12-09,1,3.3620675998835265,12.0,161.51596138646258,1.0,103.59112268197927,1.0,70.21341884196056,1.0,45.37508596288356,1.0,32.47022721043946,1.0,24.534996913513517,1.0,18.492708087809447,1.0,14.077813382556407,1.0,9.623218427289853,1.0,6.328456396421325,1.0,3.301095422985929,1.0,2.2953943069
ens3,2023-24,50,2023-12-09,2,5.692366104011275,19.0,230.22241762251983,1.0,158.23499026510677,1.0,111.06212073139005,1.0,71.24865916326733,1.0,50.88229570578153,1.0,37.29489345997492,1.0,27.965670534485483,1.0,20.76906067768357,1.0,14.819002672116635,1.0,9.264295481022796,0.0,4.517126526664436,0.0,6.9155692661
ens3,2023-24,50,2023-12-09,3,5.995408332226896,15.0,232.84080498869105,1.0,170.38140784052868,1.0,122.85420128289222,1.0,81.0910352092133,1.0,59.978540227406974,1.0,45.36629800044628,1.0,34.185153213525425,1.0,25.069844379142136,1.0,17.726782789681614,1.0,11.548599062961301,1.0,5.689698453565432,1.0,3.9191545627
pf,2023-24,56,2023-12-09,0,12.285922731952931,34.0,261.85131879849416,1.0,188.74390765318267,1.0,144.56862333975886,1.0,103.53031557461537,1.0,79.98897825383948,1.0,62.54956565966345,1.0,49.080159775414494,1.0,37.736396607027324,0.0,27.91144855879807,0.0,17.94973589653477,0.0,8.968840273768805,0.0,10.5696217391
pf,2023-24,56,2023-12-09,1,15.359375936209519,26.0,366.80058400909985,1.0,269.36179261961183,1.0,198.11608218689344,1.0,138.29089905910044,1.0,103.67585186163316,1.0,81.28604194793476,1.0,63.21724642849399,1.0,47.80489834193295,0.0,34.51010519153846,0.0,22.31223898793393,0.0,10.482332390840924,0.0,15.9340887998
pf,2023-24,56,2023-12-09,2,18.166424354623402,72.0,386.7961514945433,1.0,269.79338895537353,1.0,196.9470187552034,1.0,134.8050984044471,1.0,101.62024842192638,1.0,78.54160443130716,1.0,60.70412663610843,1.0,46.011348558161956,0.0,32.81045956545198,0.0,21.22750176882734,0.0,10.482332390840924,0.0,16.4931121902
pf,2023-24,56,2023-12-09,3,29.299961326111337,82.0,312.3735052470595,1.0,222.4147797544317,1.0,160.3796855798661,1.0,106.91979038657742,1.0,79.80461825543269,1.0,60.96551752981571,0.0,46.89862782542079,0.0,34.87259576935627,0.0,24.95651998697362,0.0,16.590901319416908,0.0,8.269114374211583,0.0,23.9440321833
analogue,2023-24,56,2023-12-09,0,8.914190265610285,34.0,90.03832862584034,1.0,77.14209662483636,1.0,65.23679102013858,1.0,46.244999173417085,0.0,34.890591455004525,0.0,28.3535978244715,0.0,20.279411764705884,0.0,14.967888132765125,0.0,11.276103399002878,0.0,8.51948610529255,0.0,3.817884288032296,0.0,10.5696217391
analogue,2023-24,56,2023-12-09,1,10.59244740775673,26.0,151.9871135760792,1.0,95.3481822202565,1.0,79.1785429663302,1.0,59.50341855224105,0.0,47.55164715052988,0.0,36.35926449256029,0.0,29.00133582687684,0.0,20.384762004001452,0.0,14.33593369782028,0.0,9.385714285714279,0.0,4.597821410344842,0.0,15.9340887998
analogue,2023-24,56,2023-12-09,2,20.42593417834135,72.0,192.57176720850512,1.0,144.13698690436888,1.0,100.21689876750207,1.0,74.29259357631625,1.0,55.994205231388335,1.0,42.03218590947193,0.0,29.024519893687177,0.0,17.082926684356387,0.0,11.488500459452048,0.0,6.751303936205289,0.0,3.5261980976558966,0.0,16.4931121902
analogue,2023-24,56,2023-12-09,3,33.4298573124762,82.0,216.95218408194063,1.0,177.65951740610416,1.0,108.72454577841108,1.0,66.83087701570463,0.0,54.46418113042874,0.0,38.95039824738576,0.0,24.808617588057153,0.0,18.328573244683565,0.0,13.562174755433205,0.0,8.919940583805243,0.0,4.207995788651431,0.0,23.9440321833
ens2,2023-24,56,2023-12-09,0,10.284535413812874,34.0,175.94482371216725,1.0,132.9430021390095,1.0,104.90270717994872,1.0,74.88765737401623,1.0,57.439784854422,1.0,45.45158174206747,0.0,34.67978577006019,0.0,26.352142369896228,0.0,19.593775978900474,0.0,13.23461100091366,0.0,6.393362280900547,0.0,10.5696217391
ens2,2023-24,56,2023-12-09,1,12.659554826731805,26.0,259.3938487925895,1.0,182.35498741993416,1.0,138.64731257661182,1.0,98.89715880567074,1.0,75.61374950608152,1.0,58.822653220247524,0.0,46.10929112768542,0.0,34.09483017296721,0.0,24.42301944467937,0.0,15.848976636824105,0.0,7.5400769005928865,0.0,15.9340887998
ens2,2023-24,56,2023-12-09,2,18.660016998315246,72.0,289.6839593515242,1.0,206.9651879298712,1.0,148.58195876135272,1.0,104.54884599038166,1.0,78.80722682665736,1.0,60.28689517038955,1.0,44.8643232648978,0.0,31.547137621259168,0.0,22.14948001245201,0.0,13.98940285251632,0.0,7.0042652442484155,0.0,16.4931121902
ens2,2023-24,56,2023-12-09,3,30.9303413214741,82.0,264.6628446645,1.0,200.0371485802679,1.0,134.5521156791386,1.0,86.87533370114102,1.0,67.1343996929307,0.0,49.95795788860073,0.0,35.853622706738975,0.0,26.60058450701992,0.0,19.25934737120341,0.0,12.755420951611079,0.0,6.238555081431507,0.0,23.9440321833
ens3,2023-24,56,2023-12-09,0,10.776642123370157,34.0,204.57506127101223,1.0,152.67767548703688,1.0,118.65327512737933,1.0,84.90553429845693,1.0,65.06865390671777,1.0,51.59565799354626,1.0,39.65931322090293,0.0,30.281548137387986,0.0,22.404434890659658,0.0,14.783605499239165,0.0,7.224741892122829,0.0,10.5696217391
ens3,2023-24,56,2023-12-09,1,13.313531904664558,26.0,291.47230670402894,1.0,207.82269359301748,1.0,157.38008238918678,1.0,111.88095232063915,1.0,85.12049682940977,1.0,66.54317663700277,1.0,52.10328589808927,0.0,38.917439502822575,0.0,28.087253774640757,0.0,18.37400570745543,0.0,8.832179628884468,0.0,15.9340887998
ens3,2023-24,56,2023-12-09,2,18.474503711229886,72.0,305.6334186115868,1.0,219.3205159345518,1.0,160.9806032825794,1.0,112.46710672982945,1.0,85.4963842101966,1.0,65.78648694104368,1.0,49.89486033867187,0.0,36.108063577374296,0.0,25.768531816032556,0.0,16.499638192011233,0.0,8.401898468505486,0.0,16.4931121902
ens3,2023-24,56,2023-12-09,3,30.691727699561135,82.0,261.9546113803528,1.0,197.52146753876494,1.0,137.0307523834856,1.0,90.93639623247114,1.0,69.6214233359,0.0,52.641947430303496,0.0,39.01020399225092,0.0,29.138041013064516,0.0,21.237743250915326,0.0,13.782163768016076,0.0,6.724927738647114,0.0,23.9440321833
pf,2023-24,02,2023-12-16,0,1.186486174752388,5.0,14.075689745456826,1.0,10.83773339240146,1.0,7.967198677460608,1.0,6.011072784684412,1.0,4.3066536521525345,1.0,3.6916994862205694,0.0,3.0599325533601793,0.0,2.397998404901685,0.0,1.7766182654510458,0.0,0.6574826655686019,0.0,0.6020962995778589,0.0,0.8638826087
pf,2023-24,02,2023-12-16,1,1.0733279657639632,4.0,19.220073927174134,1.0,13.21347438285368,1.0,9.633540793245743,1.0,6.731851617392395,1.0,4.818254224252836,1.0,3.6818092751263922,1.0,3.0599325533601798,0.0,1.8587076094643908,0.0,1.7988697605837545,0.0,1.2239730213440718,0.0,0.5961609890580011,0.0,1.1414618842
pf,2023-24,02,2023-12-16,2,1.847210748170915,5.0,31.23184854129051,1.0,18.018374158436835,1.0,11.627743702768683,1.0,7.225155594934307,1.0,5.41886669620073,1.0,3.614061625097118,0.0,3.0030623597394723,0.0,2.4009660601616134,0.0,1.7963986876393998,0.0,0.6347345881203188,0.0,0.6020962995778589,0.0,1.5196388107
pf,2023-24,02,2023-12-16,3,2.6947895248694214,6.0,51.17818546411801,1.0,26.492237181425793,1.0,15.315475841992885,1.0,8.408574607270523,1.0,5.507878596048323,0.0,4.2146740970450125,0.0,3.0599325533601798,0.0,1.8473335707402492,0.0,1.2338632324382488,0.0,1.1943023880615409,0.0,0.02274807744828289,0.0,1.9773059061
analogue,2023-24,02,2023-12-16,0,0.7820746045345855,5.0,5.712694109200958,1.0,4.072550254731804,1.0,3.5586412100366323,1.0,2.6686729706714445,1.0,2.000536976526495,0.0,1.7008571583533363,0.0,1.3269198312236288,0.0,1.0221444384235019,0.0,0.7899575957461131,0.0,0.49308181252735483,0.0,0.22143821604430425,0.0,0.8638826087
analogue,2023-24,02,2023-12-16,1,0.577443801581537,4.0,7.680960561351831,1.0,6.514474609446351,1.0,5.37815222513785,1.0,4.369430268095295,1.0,3.426021917913806,1.0,2.3694595877192306,1.0,1.9411764705882355,1.0,1.4303951162666753,0.0,1.0553918134395004,0.0,0.687264419929329,0.0,0.33242047089752047,0.0,1.1414618842
analogue,2023-24,02,2023-12-16,2,1.6465175308981295,5.0,10.315965933507838,1.0,7.774570004783831,1.0,6.2638870804202895,1.0,4.590000309715972,1.0,3.121748815306306,0.0,2.255775534246848,0.0,1.8958262303331965,0.0,1.5578166907021798,0.0,1.1442032716827801,0.0,0.7954330283979638,0.0,0.3547047992929069,0.0,1.5196388107
analogue,2023-24,02,2023-12-16,3,2.955742168679731,6.0,9.74909637573853,1.0,7.380313912022895,1.0,5.5681658486461645,0.0,3.2975501510602143,0.0,2.57819752346139,0.0,2.0456814699725943,0.0,1.7078940286376647,0.0,1.362171288345785,0.0,1.0023473177783604,0.0,0.7122894283608132,0.0,0.3569343219337322,0.0,1.9773059061
ens2,2023-24,02,2023-12-16,0,0.9698521957005416,5.0,9.894191927328892,1.0,7.455141823566633,1.0,5.76291994374862,1.0,4.339872877677928,1.0,3.1535953143395146,1.0,2.696278322286952,0.0,2.1934261922919047,0.0,1.710071421662593,0.0,1.2832879305985796,0.0,0.5752822390479784,0.0,0.4117672578110816,0.0,0.8638826087
ens2,2023-24,02,2023-12-16,1,0.8253858836727501,4.0,13.450517244262981,1.0,9.863974496150014,1.0,7.505846509191796,1.0,5.550640942743845,1.0,4.122138071083321,1.0,3.025634431422812,1.0,2.500554511974207,0.0,1.644551362865533,0.0,1.4271307870116274,0.0,0.9556187206367002,0.0,0.464290729977761,0.0,1.1414618842
ens2,2023-24,02,2023-12-16,2,1.7286525440475338,5.0,20.773907237399172,1.0,12.896472081610334,1.0,8.945815391594486,1.0,5.90757795232514,1.0,4.270307755753518,0.0,2.934918579671983,0.0,2.4494442950363347,0.0,1.9793913754318968,0.0,1.4703009796610897,0.0,0.7150838082591413,0.0,0.4784005494353829,0.0,1.5196388107
ens2,2023-24,02,2023-12-16,3,2.7259203890973405,6.0,30.46364091992827,1.0,16.936275546724342,1.0,10.441820845319526,1.0,5.853062379165369,1.0,4.043038059754857,0.0,3.1301777835088034,0.0,2.383913290998922,0.0,1.604752429543017,0.0,1.1181052751083047,0.0,0.9532959082111772,0.0,0.18984119969100766,0.0,1.9773059061
ens3,2023-24,02,2023-12-16,0,1.0582148722723441,5.0,11.097826223272703,1.0,8.443493054662845,1.0,6.7023924573220945,1.0,4.9361190870983425,1.0,3.7390161334485876,1.0,3.0258649529329884,0.0,2.4846735067790373,0.0,1.757002424231909,0.0,1.467562695846218,0.0,0.7916809926452775,0.0,0.47882906436141237,0.0,0.8638826087
ens3,2023-24,02,2023-12-16,1,0.9318021209712576,4.0,14.706579770019173,1.0,10.463813323009802,1.0,7.868614754798236,1.0,5.7466537823080674,1.0,4.180755677951258,1.0,3.2426898863121645,1.0,2.6879571150315784,0.0,1.914496237607732,0.0,1.3627237312012044,0.0,1.0451040862781322,0.0,0.5145117345272159,0.0,1.1414618842
ens3,2023-24,02,2023-12-16,2,1.8395904227583377,5.0,22.63492653522252,1.0,13.909904592411534,1.0,9.243630227069001,1.0,5.984611788695597,1.0,4.281763905629975,0.0,3.1825177413721377,0.0,2.4502330999736555,0.0,1.9337672859921078,0.0,1.3905317480189698,0.0,0.884690635092793,0.0,0.32026774373295686,0.0,1.5196388107
ens3,2023-24,02,2023-12-16,3,2.813364320222122,6.0,34.83730200535193,1.0,18.45264306949216,1.0,11.04756507996018,1.0,6.14953473680452,1.0,4.127717247505091,0.0,3.111708095049414,0.0,2.407766122190816,0.0,1.6847886966548051,0.0,1.1540386350469194,0.0,0.8401532541886684,0.0,0.3305732693875043,0.0,1.9773059061
pf,2023-24,06,2023-12-16,0,351.89302481804685,1763.0,2503.4337673698865,1.0,1979.2610575618296,1.0,1581.164629677828,1.0,1184.1431971419233,1.0,930.3294443100953,0.0,740.4352532975595,0.0,585.6057384956634,0.0,451.8187451397504,0.0,328.40483858008236,0.0,218.50193834477193,0.0,109.5472735460421,0.0,686.9327695652
pf,2023-24,06,2023-12-16,1,279.90930935023005,1810.0,4677.979673768158,1.0,3457.904692938441,1.0,2690.2467782772496,1.0,1938.067109046402,1.0,1511.8743423073292,1.0,1208.60727786602,1.0,953.0966135713454,1.0,733.6952704977118,0.0,533.5248828562474,0.0,349.0194476217596,0.0,171.24246061062286,0.0,669.271559274
pf,2023-24,06,2023-12-16,2,223.12937342229677,1470.0,6910.257061689953,1.0,5059.971395055008,1.0,3901.806986623949,1.0,2780.373226112073,1.0,2133.6290589388213,1.0,1686.945646784093,1.0,1329.651849977944,1.0,1014.2905462071403,1.0,736.4042410850868,1.0,484.3631812959684,1.0,241.32096366994028,1.0,349.7144229537
pf,2023-24,06,2023-12-16,3,302.97764323646675,1075.0,8306.238155533205,1.0,6146.2218880809905,1.0,4700.296345154768,1.0,3320.1502554999124,1.0,2567.935469582794,1.0,2025.5855014132853,1.0,1592.7399483244615,1.0,1210.1875514983235,1.0,879.9019187199397,1.0,569.4947359151088,0.0,279.5040522250522,0.0,85.8765653987
analogue,2023-24,06,2023-12-16,0,669.7096683089767,1763.0,1348.1958097714262,1.0,961.1218601167059,0.0,839.8393255686453,0.0,629.8068210784608,0.0,472.1267264602528,0.0,401.4022893713874,0.0,313.15308016877646,0.0,241.2260874679465,0.0,186.42999259608268,0.0,116.36730775645583,0.0,52.259418986455785,0.0,686.9327695652
analogue,2023-24,06,2023-12-16,1,750.270688559077,1810.0,1812.706692479032,1.0,1537.416007829339,0.0,1269.2439251325325,0.0,1031.1855432704897,0.0,808.5411726276582,0.0,559.1924627017384,0.0,458.1176470588236,0.0,337.57324743893525,0.0,249.07246797172206,0.0,162.19440310332163,0.0,78.4512311318149,0.0,669.271559274
analogue,2023-24,06,2023-12-16,2,597.0034501466981,1470.0,2434.5679603078497,1.0,1834.7985211289838,1.0,1478.2773509791884,1.0,1083.2400730929694,0.0,736.7327204122884,0.0,532.363026082256,0.0,447.4149903586344,0.0,367.6447390057144,0.0,270.0319721171361,0.0,187.72219470191948,0.0,83.71033263312603,0.0,349.7144229537
analogue,2023-24,06,2023-12-16,3,444.09093776159386,1075.0,2300.786744674293,1.0,1741.7540832374034,1.0,1314.0871402804949,1.0,778.2218356502107,0.0,608.4546155368881,0.0,482.7808269135322,0.0,403.0629907584889,0.0,321.4724240496053,0.0,236.55396699569306,0.0,168.1003050931519,0.0,84.23649997636079,0.0,85.8765653987
ens2,2023-24,06,2023-12-16,0,476.9176991819325,1763.0,1925.8147885706567,1.0,1470.1914588392679,1.0,1210.5019776232368,1.0,906.9750091101919,0.0,701.2280853851742,0.0,570.9187713344734,0.0,449.3794093322199,0.0,346.52241630384856,0.0,257.4174155880826,0.0,167.43462305061394,0.0,80.90334626624895,0.0,686.9327695652
