location,fips,asof,horizon,wis_2s,base_wis,rel_2s,season,wis_pf,rel_pf
New Jersey,34,2025-04-05,1,24.602650927959026,64.87608695652175,0.3792252597547549,2024-25,30.043638810633805,0.4630926466136631
New Jersey,34,2025-04-05,2,41.49557833527194,98.53782608695651,0.4211131905696133,2024-25,54.53744946840033,0.5534671469235861
New Jersey,34,2025-04-05,3,37.650836583565834,96.81086956521737,0.388911252968367,2024-25,53.02520220325754,0.5477195116766999
New Mexico,35,2025-04-05,0,4.81213284158459,4.268695652173912,1.1273075509925197,2024-25,4.790479321828438,1.1222349195564687
New Mexico,35,2025-04-05,1,5.836686539896773,8.293043478260868,0.703805129588056,2024-25,5.956787703319856,0.7182872872829857
New Mexico,35,2025-04-05,2,16.202698815970884,8.565217391304348,1.8916856485651286,2024-25,17.104025307930275,1.9969166603167328
New Mexico,35,2025-04-05,3,12.146027507745032,11.34391304347826,1.0707087987357164,2024-25,12.90249122070981,1.1373933466571833
New York,36,2025-04-05,0,34.64786398605358,42.46434782608696,0.8159283201040589,2024-25,36.11563201782593,0.85049303396199
New York,36,2025-04-05,1,30.591893387214956,98.12043478260867,0.311779023961655,2024-25,34.510737986967136,0.35171815191634254
New York,36,2025-04-05,2,33.014854192812074,135.14260869565217,0.2442964103731574,2024-25,37.8800817102388,0.2802971030072878
New York,36,2025-04-05,3,36.86992774193454,160.7173913043478,0.22940845071405233,2024-25,41.881192313797314,0.2605890499708747
North Carolina,37,2025-04-05,0,17.791310337700676,50.71173913043478,0.35083218684218176,2024-25,18.390173584115182,0.36264135088749644
North Carolina,37,2025-04-05,1,16.972350030548977,69.28347826086956,0.2449696588073112,2024-25,19.39701678094222,0.2799659784387213
North Carolina,37,2025-04-05,2,14.94647059318297,74.10347826086957,0.20169728795409964,2024-25,16.645657316441756,0.22462720653736865
North Carolina,37,2025-04-05,3,14.495205588172931,79.27956521739132,0.18283659286508247,2024-25,16.185601667549776,0.20415855741851607
North Dakota,38,2025-04-05,0,1.5179479449836035,1.672608695652174,0.9075332137931604,2024-25,1.4536195816812016,0.869073313716341
North Dakota,38,2025-04-05,1,2.8380701092408707,2.4634782608695653,1.1520581099989415,2024-25,2.678678744913977,1.087356356036383
North Dakota,38,2025-04-05,2,2.8006186215682916,3.3965217391304345,0.824554893702902,2024-25,2.6523569597220447,0.7809038667896445
North Dakota,38,2025-04-05,3,2.236285889669085,4.510434782608696,0.4958027324309712,2024-25,1.975740521561179,0.43803770961930893
Ohio,39,2025-04-05,0,22.052923287671625,52.41347826086957,0.4207490901082922,2024-25,20.647616646777852,0.39393715761452874
Ohio,39,2025-04-05,1,17.779506420573576,85.8286956521739,0.207151073256736,2024-25,18.26434256041028,0.21279995485924263
Ohio,39,2025-04-05,2,20.813178560040136,94.89347826086957,0.21933202303769586,2024-25,19.146290797276976,0.2017661397619163
Ohio,39,2025-04-05,3,12.936310383053591,113.31260869565217,0.11416479182647182,2024-25,18.943407591282952,0.16717828500589285
Oklahoma,40,2025-04-05,0,2.257705075693728,7.381304347826086,0.30586803758588527,2024-25,2.2664648378186802,0.3070547874761716
Oklahoma,40,2025-04-05,1,5.531743813635259,11.525217391304347,0.4799687177969329,2024-25,5.538087419514382,0.4805191287491731
Oklahoma,40,2025-04-05,2,5.601671215180292,16.296956521739133,0.34372498985979427,2024-25,5.590907976565056,0.34306454515646095
Oklahoma,40,2025-04-05,3,6.881897473988649,19.79565217391304,0.3476469182994486,2024-25,6.763436498668754,0.34166272670630654
Oregon,41,2025-04-05,0,4.669972809992514,10.678260869565218,0.4373345872549993,2024-25,4.849049416423039,0.45410479062593606
Oregon,41,2025-04-05,1,5.914647141649267,15.054782608695655,0.392874961756868,2024-25,5.81706781068707,0.3863933450176243
Oregon,41,2025-04-05,2,6.023006973296323,20.839565217391304,0.2890178806739176,2024-25,5.835522494011179,0.28002131681428954
Oregon,41,2025-04-05,3,9.86569492190952,21.26304347826087,0.4639831984539801,2024-25,8.838598136354351,0.41567888178335566
Pennsylvania,42,2025-04-05,0,47.68464209048051,69.94565217391305,0.6817384727776545,2024-25,48.109786383902,0.6878166817900518
Pennsylvania,42,2025-04-05,1,68.866599573596,104.14608695652174,0.6612499959057128,2024-25,65.43890892819519,0.6283376633777342
Pennsylvania,42,2025-04-05,2,152.58909807526692,80.16173913043477,1.9035153145440413,2024-25,140.46468998998196,1.7522660001353707
Pennsylvania,42,2025-04-05,3,59.42900760229815,185.1030434782609,0.32105905168046406,2024-25,57.3309481958836,0.3097245032743977
Rhode Island,44,2025-04-05,0,6.8156900861769705,3.713478260869565,1.8353924831058464,2024-25,7.230832726462362,1.9471859584197908
Rhode Island,44,2025-04-05,1,5.850354202097669,2.253478260869565,2.596144060355902,2024-25,6.325698919658437,2.807082291185492
Rhode Island,44,2025-04-05,2,1.1654615069428285,6.792173913043478,0.1715888788867306,2024-25,0.8680699117755419,0.12780442946381682
Rhode Island,44,2025-04-05,3,2.9213668399445063,5.27304347826087,0.5540191071794495,2024-25,3.00946209567456,0.5707258261915804
South Carolina,45,2025-04-05,0,6.1857726747434,23.39434782608696,0.2644131275096143,2024-25,5.7403523001975865,0.2453734698172068
South Carolina,45,2025-04-05,1,4.849534621229689,27.503478260869567,0.17632441159739928,2024-25,4.068904725233433,0.1479414598633674
South Carolina,45,2025-04-05,2,6.745987052487658,28.472173913043473,0.236932630191516,2024-25,6.494657697571958,0.22810543787092669
South Carolina,45,2025-04-05,3,4.620887324348092,36.77913043478261,0.12563884109609197,2024-25,2.9882623004920545,0.08124885676106162
South Dakota,46,2025-04-05,0,2.970096138819896,1.937391304347826,1.5330388508271457,2024-25,3.079997090832985,1.5897651052324653
South Dakota,46,2025-04-05,1,6.67235805866713,3.2117391304347827,2.077490663995451,2024-25,6.9419390056396875,2.1614267920632573
South Dakota,46,2025-04-05,2,5.274316483227131,3.1321739130434785,1.6839155901474736,2024-25,5.592334895472775,1.7854483980548836
Tennessee,47,2025-04-05,0,9.456773875657763,31.189565217391305,0.3032031325138404,2024-25,9.414364523190274,0.30184340363747114
Tennessee,47,2025-04-05,1,10.9893548021592,52.805217391304346,0.20811115539444522,2024-25,10.748004210494889,0.20354057309997567
Tennessee,47,2025-04-05,2,13.23369901278849,48.27913043478261,0.2741080647810155,2024-25,11.42054481245739,0.23655241321889012
Tennessee,47,2025-04-05,3,14.246031465277271,57.735652173913046,0.246745830849281,2024-25,10.219932228069984,0.17701250169107297
Texas,48,2025-04-05,0,29.570180212227104,44.35782608695652,0.6666282552769703,2024-25,25.50964954058472,0.5750879109940392
Texas,48,2025-04-05,1,48.845485107837405,64.37391304347827,0.7587776289884237,2024-25,41.153526642569844,0.6392888780083117
Texas,48,2025-04-05,2,57.15514863039849,88.10695652173914,0.6487018833330859,2024-25,42.869496855920445,0.4865619986015861
Texas,48,2025-04-05,3,68.30940608161357,108.01043478260871,0.6324333960797314,2024-25,42.66036642166278,0.3949652319012027
Utah,49,2025-04-05,0,4.799559637354759,12.263478260869565,0.3913701753497818,2024-25,4.5878883063939995,0.37410987395257034
Utah,49,2025-04-05,1,4.410318994000508,14.97,0.2946104872411829,2024-25,3.9792526447850314,0.2658151399321998
Utah,49,2025-04-05,2,4.650207392862955,19.47391304347826,0.23879162767548107,2024-25,3.8550795612062982,0.19796121881613055
Utah,49,2025-04-05,3,4.490056413081552,20.01913043478261,0.22428828403456627,2024-25,3.5667324229743955,0.1781662013039942
Vermont,50,2025-04-05,0,9.27488275907993,14.539999999999997,0.637887397460793,2024-25,8.876454914415561,0.6104852073188145
Vermont,50,2025-04-05,1,4.757059569926776,10.084782608695653,0.47170670449802043,2024-25,4.064820005544141,0.4030647127722149
Vermont,50,2025-04-05,2,3.954296033355395,8.742608695652173,0.45230161511425354,2024-25,2.859252117086009,0.3270479346179541
Vermont,50,2025-04-05,3,6.8143439910986885,15.14391304347826,0.4499724722094394,2024-25,5.49554225122037,0.36288786362168335
Virginia,51,2025-04-05,0,8.43882725130515,26.050434782608693,0.3239418966219682,2024-25,8.121030272516029,0.311742600086569
Virginia,51,2025-04-05,1,8.651491793934339,45.92391304347826,0.18838751361939862,2024-25,7.463786438862428,0.16252505381664933
Virginia,51,2025-04-05,2,9.355843098207112,46.11913043478261,0.20286252169123778,2024-25,9.00828020484776,0.1953263238036639
Virginia,51,2025-04-05,3,9.835566761446138,52.74260869565217,0.18648237174239224,2024-25,8.386430783988772,0.15900674978710536
Washington,53,2025-04-05,0,7.343353036384934,16.960869565217394,0.432958523037307,2024-25,7.194609656572141,0.42418872622701675
Washington,53,2025-04-05,1,12.098695163977759,35.16391304347827,0.3440656660997421,2024-25,11.472669516042172,0.3262625948897337
Washington,53,2025-04-05,2,10.49973975078956,35.65,0.29452285415959495,2024-25,9.125855609171003,0.2559847295700141
Washington,53,2025-04-05,3,14.393164626928884,45.10608695652174,0.3190958382358154,2024-25,11.89550665843458,0.2637228689312108
West Virginia,54,2025-04-05,0,9.030114333359798,36.888260869565215,0.24479642359095666,2024-25,8.46702393617553,0.22953166499538816
West Virginia,54,2025-04-05,1,8.110091900771206,47.08217391304347,0.1722539812148397,2024-25,6.882964563191577,0.14619045789822263
West Virginia,54,2025-04-05,2,6.461316704609904,48.98260869565217,0.13191042446833642,2024-25,4.213106209187104,0.08601228724596433
West Virginia,54,2025-04-05,3,6.470206614861822,52.36000000000001,0.12357155490568796,2024-25,3.338634732525463,0.06376307739735414
Wisconsin,55,2025-04-05,0,14.062672435899197,4.9830434782608695,2.822105104490721,2024-25,14.241425961967266,2.8579774637924014
Wisconsin,55,2025-04-05,1,8.02528492252245,18.06826086956522,0.4441647693962903,2024-25,7.884127363420667,0.4363523097400566
Wisconsin,55,2025-04-05,2,9.701149208443397,22.56217391304348,0.429974046199291,2024-25,9.68292212372914,0.4291661858936084
Wisconsin,55,2025-04-05,3,11.996032308691376,25.624782608695654,0.46814181770348273,2024-25,12.126333099788628,0.47322676976286276
Wyoming,56,2025-04-05,0,1.9635653904532107,4.282173913043478,0.458544055035271,2024-25,1.995936865964979,0.4661036441993554
Wyoming,56,2025-04-05,1,1.412206194575642,4.7360869565217385,0.2981799547896793,2024-25,1.4267229114993383,0.30124508367286135
Wyoming,56,2025-04-05,2,1.3644213714870959,3.964782608695652,0.344135229128229,2024-25,1.3697513228456295,0.3454795528616019
Wyoming,56,2025-04-05,3,1.217924281323046,5.82391304347826,0.2091247366213517,2024-25,1.2567930643413843,0.21579873445204809
Puerto Rico,72,2025-04-05,0,69.72909542374995,66.02608695652175,1.056084021300045,2024-25,69.69596903480719,1.0555823046230508
Puerto Rico,72,2025-04-05,1,32.619735117339765,11.19478260869565,2.9138337257216667,2024-25,33.42698754466191,2.985943426779649
Puerto Rico,72,2025-04-05,2,42.31912646513836,15.590869565217393,2.7143531852482843,2024-25,42.88399029688981,2.750583610330644
Puerto Rico,72,2025-04-05,3,32.7140919507897,27.669565217391302,1.1823131911819031,2024-25,31.950650717939702,1.154721820415797
Alabama,01,2025-04-12,0,15.126524711929171,6.646086956521739,2.2760046341382374,2024-25,15.0819218177762,2.269293482983466
Alabama,01,2025-04-12,1,12.273375079261642,10.128695652173912,1.211742903601553,2024-25,12.285740938523368,1.2129637774125923
Alabama,01,2025-04-12,2,10.969918613556654,14.702608695652176,0.746120558646212,2024-25,11.130346663486597,0.7570320950443331
Alabama,01,2025-04-12,3,18.78226002383205,16.67695652173913,1.126240270480322,2024-25,19.26155628423453,1.1549803022587644
Alaska,02,2025-04-12,0,1.9340747001025513,1.0743478260869563,1.8002314084321607,2024-25,1.8746752559831474,1.7449425693084741
Alaska,02,2025-04-12,1,1.7255788247738573,2.1960869565217394,0.7857515931458863,2024-25,1.6986421681123132,0.7734858417458562
Alaska,02,2025-04-12,2,2.3661887489099804,2.7056521739130437,0.8745354527547734,2024-25,2.256076809180245,0.833838447873142
Alaska,02,2025-04-12,3,1.6431046255366126,4.110869565217391,0.3996975820977482,2024-25,1.5347532220864502,0.3733402867053237
Arizona,04,2025-04-12,0,31.183854109216643,18.468260869565217,1.6885105928196031,2024-25,28.73471138523016,1.5558969839214014
Arizona,04,2025-04-12,1,33.354771304210665,20.887826086956526,1.5968522126407,2024-25,29.821594070772463,1.427702143182562
Arizona,04,2025-04-12,2,42.326209994064,28.590434782608696,1.4804325403197665,2024-25,38.18011402393484,1.3354156491233027
Arizona,04,2025-04-12,3,26.619977578676764,34.09347826086957,0.780793833207378,2024-25,22.905254329698426,0.6718368291564927
Arkansas,05,2025-04-12,0,10.914736154240414,5.688260869565217,1.9188177906254646,2024-25,10.842296473296079,1.9060828470978357
Arkansas,05,2025-04-12,1,11.56067651731688,8.035217391304348,1.4387509328406916,2024-25,11.597631785692027,1.4433500950755727
Arkansas,05,2025-04-12,2,11.869703089972473,10.650434782608697,1.1144806134445087,2024-25,12.09419739482927,1.1355590303766867
Arkansas,05,2025-04-12,3,6.844027880520735,13.20695652173913,0.5182138571634741,2024-25,7.198559057083097,0.5450581324496683
California,06,2025-04-12,0,26.588274979777374,36.91260869565218,0.7203033304690037,2024-25,26.433087515213856,0.7160991446894764
California,06,2025-04-12,1,25.017375169696695,93.0086956521739,0.26897888411697085,2024-25,25.29994109229827,0.27201694330724585
California,06,2025-04-12,2,29.44004008577166,108.29782608695652,0.2718433153231821,2024-25,29.48690207896634,0.27227602939407264
California,06,2025-04-12,3,29.8429243445602,137.00782608695653,0.21781912170199244,2024-25,29.852817719137494,0.21789133198997276
Colorado,08,2025-04-12,0,6.482830532188021,5.150869565217391,1.2585895352437282,2024-25,6.339957955489779,1.2308519707627663
Colorado,08,2025-04-12,1,14.314171043159478,9.104347826086956,1.5722346417987967,2024-25,13.910638043490868,1.5279115329526742
Colorado,08,2025-04-12,2,10.37699907392199,13.793478260869563,0.7523119895987574,2024-25,9.94184412920747,0.7207641133861996
Colorado,08,2025-04-12,3,18.25118117625498,15.371739130434781,1.1873205121025727,2024-25,17.75013988211384,1.1547255474151275
Connecticut,09,2025-04-12,0,4.103404631994077,4.76,0.8620597966374112,2024-25,4.108160194592444,0.8630588644101774
Connecticut,09,2025-04-12,1,21.256034832101264,10.025652173913045,2.120164799593777,2024-25,21.05802112132647,2.1004140933713895
Connecticut,09,2025-04-12,2,6.279114610872839,12.085652173913045,0.5195511603772899,2024-25,5.923326893346383,0.490112309051217
Connecticut,09,2025-04-12,3,2.7677942943163125,18.051739130434783,0.15332563108281796,2024-25,2.331501151055145,0.12915659450918457
Delaware,10,2025-04-12,0,1.4575598811776966,1.6495652173913042,0.8836024582785194,2024-25,1.3534091283449154,0.8204641526603336
Delaware,10,2025-04-12,1,1.4138857491793047,4.926521739130435,0.28699472448260527,2024-25,1.4091699921063354,0.2860375061198986
Delaware,10,2025-04-12,2,3.261579936602363,3.4443478260869567,0.9469368662188128,2024-25,3.0794003244214894,0.8940445274134594
Delaware,10,2025-04-12,3,1.7560800384145245,5.330869565217391,0.32941718361906913,2024-25,1.4312371689569137,0.26848099572636014
District of Columbia,11,2025-04-12,0,2.124818764080465,1.2786956521739128,1.6617079759894833,2024-25,2.1083395238806237,1.648820436900862
District of Columbia,11,2025-04-12,1,3.240058875392577,2.227391304347826,1.4546428681247174,2024-25,3.211953547143731,1.4420248210873672
District of Columbia,11,2025-04-12,2,1.734060219859805,3.246521739130434,0.5341286334106806,2024-25,1.7117126520263337,0.5272450916915185
District of Columbia,11,2025-04-12,3,3.584766617821371,3.733913043478261,0.9600562669992028,2024-25,3.760332415635479,1.0070755188590594
Florida,12,2025-04-12,0,71.35680933240738,34.496956521739136,2.0684957899819385,2024-25,72.62458407176088,2.1052461258718473
Florida,12,2025-04-12,1,58.182522953599666,40.44652173913043,1.4385049802022987,2024-25,59.001178564740506,1.4587454255098324
Florida,12,2025-04-12,2,65.63388233952841,57.84217391304348,1.1347063552313668,2024-25,68.09245735221481,1.1772112413095157
Florida,12,2025-04-12,3,83.55689932036488,68.50173913043479,1.2197777805504095,2024-25,86.55648217121168,1.2635661994858072
Georgia,13,2025-04-12,0,12.289202042339943,8.29391304347826,1.4817133936560005,2024-25,11.914719720317407,1.436561928954185
Georgia,13,2025-04-12,1,8.744186579835707,18.393043478260868,0.4754072696109618,2024-25,8.600198585865469,0.46757887546072663
Georgia,13,2025-04-12,2,14.630035865893898,23.374782608695654,0.6258897081871203,2024-25,14.318488673714567,0.6125613621060136
Georgia,13,2025-04-12,3,19.438540366227322,28.27130434782609,0.6875714019796204,2024-25,18.922363354748494,0.6693134183673957
Hawaii,15,2025-04-12,0,3.095833162704324,1.262608695652174,2.4519339787258763,2024-25,2.9147127985742087,2.30848465451814
Hawaii,15,2025-04-12,1,4.6145996091644665,2.09,2.20794239672941,2024-25,4.522607233015618,2.1639269057490997
Hawaii,15,2025-04-12,2,12.743575475552241,5.923913043478261,2.1512090711023966,2024-25,12.60399716813776,2.127647228382888
Hawaii,15,2025-04-12,3,11.336495819889686,4.376956521739131,2.5900407654461386,2024-25,11.067310600945486,2.528540218751824
Idaho,16,2025-04-12,0,6.858120870664647,3.895217391304348,1.7606516355093969,2024-25,6.737254376113808,1.729622174914807
Idaho,16,2025-04-12,1,16.257076425408332,7.482608695652174,2.1726482149005903,2024-25,16.81372888146206,2.2470410474934766
Idaho,16,2025-04-12,2,12.072434734632258,6.480000000000001,1.8630300516407803,2024-25,13.096049739420845,2.0209953301575374
Idaho,16,2025-04-12,3,8.051667212710823,6.76608695652174,1.1900035078547033,2024-25,8.865177489906436,1.3102370021067216
Illinois,17,2025-04-12,0,34.458493818209895,13.43521739130435,2.564788705280824,2024-25,35.03487091247501,2.607689171829148
Illinois,17,2025-04-12,1,34.268759290146015,25.342173913043478,1.3522422901733806,2024-25,34.741787129302395,1.370907927966708
Illinois,17,2025-04-12,2,20.445958676516135,44.729565217391304,0.4571016636791842,2024-25,20.397154765506873,0.45601057525093613
Illinois,17,2025-04-12,3,15.705098299600452,56.38478260869565,0.27853434158986035,2024-25,15.569588009378164,0.2761310284271101
Indiana,18,2025-04-12,0,4.8948994042553275,20.72217391304348,0.23621553533889872,2024-25,4.926315966931566,0.23773161964588657
Indiana,18,2025-04-12,1,6.604445201840457,27.386086956521744,0.24116060145159474,2024-25,6.368409288567512,0.23254177563512535
Indiana,18,2025-04-12,2,7.9118707906570735,34.14173913043478,0.23173602142616803,2024-25,7.2020336845306225,0.21094513249650348
Indiana,18,2025-04-12,3,9.357005398679279,39.6204347826087,0.23616614633382357,2024-25,7.368938957366902,0.18598834156664737
Iowa,19,2025-04-12,0,1.260349905435636,5.440869565217391,0.23164494026705792,2024-25,1.3076814293170218,0.2403441974931397
Iowa,19,2025-04-12,1,3.911723673447229,6.02695652173913,0.6490379778479748,2024-25,3.907580080955788,0.6483504679121564
Iowa,19,2025-04-12,2,0.8915960975491682,10.533913043478263,0.08464054087679902,2024-25,0.8532305543069825,0.08099844291340842
Iowa,19,2025-04-12,3,1.0490832795961473,11.542173913043479,0.09089130760805887,2024-25,0.9681408226060657,0.0838785509471485
Kansas,20,2025-04-12,0,7.990959393796458,3.746521739130435,2.132900847827765,2024-25,7.791964878666329,2.0797863781980452
Kansas,20,2025-04-12,1,1.4732608972815822,10.141304347826088,0.14527331463012386,2024-25,1.4843976300535706,0.14637147048759752
Kansas,20,2025-04-12,2,1.3148476828775169,12.101304347826089,0.10865338521245602,2024-25,1.2757678325965174,0.10542399363963603
Kansas,20,2025-04-12,3,1.3051121470591804,13.689565217391305,0.09533627447869258,2024-25,1.0933421550923619,0.07986682832727028
Kentucky,21,2025-04-12,0,4.9866362726321265,20.49086956521739,0.24335893880739864,2024-25,4.965223381122754,0.2423139420862385
Kentucky,21,2025-04-12,1,5.837992141708143,26.34347826086957,0.22161052856789445,2024-25,5.97997293670348,0.2270001279818122
Kentucky,21,2025-04-12,2,4.720313902317442,35.396521739130435,0.1333553035833798,2024-25,3.8589257549679905,0.10901991397369402
Kentucky,21,2025-04-12,3,6.456605805346678,37.42782608695653,0.1725081705345634,2024-25,4.736367695840095,0.12654669509353908
Louisiana,22,2025-04-12,0,8.191263665603596,7.437826086956521,1.1012980903073755,2024-25,8.304347476581267,1.1165019697280012
Louisiana,22,2025-04-12,1,12.634571644172608,13.396521739130433,0.9431232890301506,2024-25,12.527173368070823,0.9351064113515155
Louisiana,22,2025-04-12,2,8.6358324109592,22.020000000000003,0.3921813083996003,2024-25,8.569303101333396,0.38915999551922775
Louisiana,22,2025-04-12,3,7.325059441721433,27.202608695652174,0.26927783006679823,2024-25,7.1458677930504475,0.26269053358079514
Maine,23,2025-04-12,0,4.157555640028514,10.912608695652175,0.3809864126883773,2024-25,3.8371650091736096,0.3516267389576996
Maine,23,2025-04-12,1,4.165188072948081,14.385217391304348,0.2895464114060505,2024-25,3.50972023382057,0.2439810354164091
Maine,23,2025-04-12,2,4.5407505553660545,17.186521739130438,0.264204160928481,2024-25,3.4126389930103755,0.19856484312590408
Maine,23,2025-04-12,3,6.436509972143398,20.626956521739128,0.31204360979574675,2024-25,4.599977558263725,0.22300806003133444
Maryland,24,2025-04-12,0,5.93811181802259,16.096086956521738,0.36891648473709404,2024-25,5.963176834611631,0.37047369653998413
Maryland,24,2025-04-12,1,6.340515611506943,23.858695652173914,0.26575281834106546,2024-25,6.085050042825189,0.2550453776491651
Maryland,24,2025-04-12,2,6.862563485676728,27.14217391304348,0.25283765064886143,2024-25,6.523058327959723,0.24032925103412567
Maryland,24,2025-04-12,3,8.27720860137535,36.366956521739134,0.22760245544406416,2024-25,7.020490600502019,0.19304586558694758
Massachusetts,25,2025-04-12,0,15.745353708617326,8.298260869565217,1.8974281426081867,2024-25,13.988157589363272,1.6856733970206186
Massachusetts,25,2025-04-12,1,22.408863214447667,16.174782608695654,1.385419746068212,2024-25,18.474818662961823,1.1421988851355354
Massachusetts,25,2025-04-12,2,23.023188348183616,24.03739130434783,0.9578072785302303,2024-25,16.75990349617434,0.6972430279130517
Massachusetts,25,2025-04-12,3,16.89285798161615,35.18478260869565,0.4801182991376849,2024-25,11.037278167853325,0.31369465290160825
Michigan,26,2025-04-12,0,23.428169960488653,20.933478260869567,1.1191723452992688,2024-25,23.50029687021622,1.122617874457335
Michigan,26,2025-04-12,1,15.265371699840703,56.41130434782609,0.2706083802940639,2024-25,15.54130002974132,0.27549974618412154
Michigan,26,2025-04-12,2,23.64686950988048,61.59782608695652,0.3838912996133764,2024-25,23.72546998841454,0.38516732643976315
Michigan,26,2025-04-12,3,23.546741484901382,73.06304347826087,0.32227977872161134,2024-25,22.954970707657722,0.31418032448220873
Minnesota,27,2025-04-12,0,7.776075208534322,9.655652173913042,0.8053392011720526,2024-25,7.208579483689692,0.7465657786602258
Minnesota,27,2025-04-12,1,9.56174910033339,16.56913043478261,0.5770821310127999,2024-25,7.858243513760995,0.47427012206172525
Minnesota,27,2025-04-12,2,12.182234420403882,15.85695652173913,0.7682580452120569,2024-25,8.42274092582931,0.5311700838860303
Minnesota,27,2025-04-12,3,16.051171070051023,20.100434782608694,0.798548451496125,2024-25,8.984867671932575,0.446998672869826
Mississippi,28,2025-04-12,0,3.220558121041264,7.388695652173913,0.43587640804960026,2024-25,3.4245737364722912,0.4634882660872231
Mississippi,28,2025-04-12,1,3.2919542965191053,11.297826086956523,0.2913794451411946,2024-25,3.6487698048504313,0.3229621147260339
Mississippi,28,2025-04-12,2,3.5865745643696885,15.42086956521739,0.2325792685815463,2024-25,3.9010683212566706,0.2529733037918784
Mississippi,28,2025-04-12,3,4.8416182763209,15.048260869565217,0.3217393902383078,2024-25,4.932391967158091,0.3277715617712175
Missouri,29,2025-04-12,0,38.367731117671234,18.704782608695652,2.0512257169903965,2024-25,37.58503411407131,2.0093809642352345
Missouri,29,2025-04-12,1,24.41080247907736,15.23521739130435,1.6022615137090244,2024-25,23.937414274185265,1.5711895445514141
Missouri,29,2025-04-12,2,27.049508325806865,22.20565217391304,1.2181361805524602,2024-25,26.607597320656016,1.1982353462202895
Missouri,29,2025-04-12,3,24.848555976052555,28.48217391304348,0.8724248384942661,2024-25,24.314557579073263,0.8536763258768796
Montana,30,2025-04-12,0,4.459546442602589,1.5769565217391306,2.827945083536243,2024-25,4.5843947121583595,2.9071154777954855
Montana,30,2025-04-12,1,1.808153339891038,6.731304347826088,0.2686185687733747,2024-25,1.6903936813218767,0.2511242389252239
Montana,30,2025-04-12,2,1.3837232205586047,9.092608695652174,0.15218110301175303,2024-25,1.0837313624598537,0.11918816686547427
Nebraska,31,2025-04-12,0,2.5296459143910837,2.0186956521739132,1.2531091111564703,2024-25,2.5401227232603887,1.2582990013997186
Nebraska,31,2025-04-12,1,3.2987314175732614,4.018260869565218,0.8209351071649535,2024-25,3.2876286110407036,0.8181720196270956
Nebraska,31,2025-04-12,2,1.2628950113624102,7.52608695652174,0.16780234119777834,2024-25,0.9419374700442604,0.12515633628548808
Nebraska,31,2025-04-12,3,4.711698442194183,6.571304347826087,0.7170111431154308,2024-25,4.398375737606978,0.669330699781398
Nevada,32,2025-04-12,0,5.357868824453278,3.2321739130434786,1.6576672445846836,2024-25,5.218448882034911,1.61453220724782
Nevada,32,2025-04-12,1,3.820319717060167,8.212608695652174,0.46517737038691215,2024-25,3.6348219651250333,0.4425904240450832
Nevada,32,2025-04-12,2,3.3464141823273796,13.144347826086957,0.2545895944480343,2024-25,3.282778604626466,0.24974830612069568
Nevada,32,2025-04-12,3,4.401083024216613,13.516521739130434,0.3256076606953876,2024-25,4.024658003342341,0.29775840863636727
New Hampshire,33,2025-04-12,0,7.842822324090816,4.333043478260869,1.8100031452346859,2024-25,8.19992245385356,1.8924163800785863
New Hampshire,33,2025-04-12,1,1.8361794823490114,3.928695652173913,0.46737636226236456,2024-25,1.9339913994710543,0.4922731539158283
New Hampshire,33,2025-04-12,2,1.4968626909826919,5.605217391304348,0.2670481065203375,2024-25,1.5068444009005277,0.2688288955996908
New Hampshire,33,2025-04-12,3,3.4883502318656383,5.355217391304348,0.6513928337493682,2024-25,3.6711251505717963,0.6855230856795593
New Jersey,34,2025-04-12,0,12.893219000091674,18.12695652173913,0.7112732346783759,2024-25,13.246396758188288,0.7307568009170359
New Jersey,34,2025-04-12,1,16.521663765753214,51.68826086956521,0.31964054289707017,2024-25,28.193321133055743,0.5454492114602443
New Jersey,34,2025-04-12,2,14.447971548158586,53.30652173913043,0.2710357208985339,2024-25,31.231813842765167,0.5858910471706691
New Jersey,34,2025-04-12,3,18.870519129081888,67.28217391304348,0.2804683325700867,2024-25,54.337719679896175,0.8076094531387034
New Mexico,35,2025-04-12,0,14.196515376294508,7.812173913043479,1.8172298177580903,2024-25,14.01780006954262,1.7943533036480424
New Mexico,35,2025-04-12,1,28.905812751469345,12.768695652173914,2.2638030961720066,2024-25,29.241494202058615,2.2900925042473035
New Mexico,35,2025-04-12,2,21.04748802925808,9.245652173913044,2.276474134366028,2024-25,22.202642718176886,2.401414448709468
New Mexico,35,2025-04-12,3,16.010978058806618,9.22913043478261,1.7348306183283186,2024-25,16.98553679171719,1.8404265614994835
New York,36,2025-04-12,0,24.35172610128637,43.71217391304348,0.5570925424511991,2024-25,24.07909778650861,0.5508556457157473
New York,36,2025-04-12,1,25.70343187287099,80.63869565217391,0.31874811050689483,2024-25,24.652132585292996,0.30571095410108373
New York,36,2025-04-12,2,28.579571955719658,105.55608695652174,0.27075247652455614,2024-25,25.84252443072959,0.24482268314260316
New York,36,2025-04-12,3,34.68265725910372,131.25739130434783,0.26423393695738395,2024-25,28.59201240541862,0.21783163691804627
North Carolina,37,2025-04-12,0,8.39417124729546,14.120869565217392,0.5944514400141498,2024-25,10.14813175453795,0.7186619568765713
North Carolina,37,2025-04-12,1,10.241550345676465,25.40869565217391,0.40307265220834826,2024-25,10.91373492717194,0.4295275553130641
