Reff__FREE	eps1__FREE	phi1__FREE	theta__FREE	mult__FREE	r__FREE
1.020825266832264822e+00 1.022143455941859902e-01 3.146406049493796431e+01 6.081344245374842306e-01 3.489950143549993000e-01 2.264359755058810464e+01
1.013778344013765320e+00 1.116046262804203520e-01 2.282684430818340360e+01 6.142661959180140130e-01 3.324852336670672259e-01 2.104662349456163639e+01
1.013778344013765320e+00 1.116046262804203520e-01 2.282684430818340360e+01 6.142661959180140130e-01 3.324852336670672259e-01 2.104662349456163639e+01
1.013444554176518242e+00 1.408400481348981714e-01 4.150408199688689592e+01 5.886882880717230204e-01 3.365850716642455609e-01 2.162672508969842866e+01
1.013444554176518242e+00 1.408400481348981714e-01 4.150408199688689592e+01 5.886882880717230204e-01 3.365850716642455609e-01 2.162672508969842866e+01
1.035062940996509306e+00 1.053783836403903579e-01 4.017947102508686896e+01 6.344963458360906028e-01 3.130828227537098551e-01 2.303911597851064741e+01
1.035062940996509306e+00 1.053783836403903579e-01 4.017947102508686896e+01 6.344963458360906028e-01 3.130828227537098551e-01 2.303911597851064741e+01
1.040577124709620938e+00 4.665725643125487321e-02 3.159132580039685934e+01 5.940040325218125528e-01 3.332434122937713572e-01 2.476830038805795198e+01
1.040577124709620938e+00 4.665725643125487321e-02 3.159132580039685934e+01 5.940040325218125528e-01 3.332434122937713572e-01 2.476830038805795198e+01
1.033791183216331122e+00 5.252624855957296196e-02 4.135396196298519556e+01 5.831733547627088177e-01 3.075540721658703291e-01 2.324688964132231561e+01
1.027187197900295113e+00 4.638403050483383416e-02 3.684777535838616558e+01 5.574402027148702699e-01 3.424029704425047838e-01 2.478634353055414152e+01
1.027187197900295113e+00 4.638403050483383416e-02 3.684777535838616558e+01 5.574402027148702699e-01 3.424029704425047838e-01 2.478634353055414152e+01
1.055828817952565224e+00 4.539539679758841650e-02 3.739100944241789648e+01 5.834641954291019950e-01 3.465069977634853693e-01 2.379914393062361100e+01
1.055828817952565224e+00 4.539539679758841650e-02 3.739100944241789648e+01 5.834641954291019950e-01 3.465069977634853693e-01 2.379914393062361100e+01
9.329376761362475623e-01 1.509769288056972691e-01 4.343688844879502398e+01 5.332237142574700606e-01 4.153232956324639513e-01 2.406150780423432067e+01
9.329376761362475623e-01 1.509769288056972691e-01 4.343688844879502398e+01 5.332237142574700606e-01 4.153232956324639513e-01 2.406150780423432067e+01
9.236941215225761281e-01 1.507498203073676935e-01 3.806657949154867993e+01 5.355995917956191121e-01 3.959781402887134760e-01 2.528588748460392210e+01
9.246883660225624357e-01 1.605079481775303907e-01 4.457524127820657611e+01 5.543555341825217031e-01 3.935130922036228496e-01 2.624996592363322989e+01
9.877679620928314641e-01 1.080723811915343946e-01 3.259846617979048489e+01 4.369086937420001426e-01 3.611513863750576148e-01 2.444772694028038273e+01
9.831919373322437483e-01 1.047438007310221991e-01 3.668721104173993552e+01 4.687922118958695594e-01 3.718761374982069157e-01 2.281806965268316034e+01
9.853126243339284107e-01 3.090376804050342513e-02 2.506427415209200049e+01 5.552638449870144211e-01 4.148030874692530956e-01 2.613848500094371019e+01
9.853126243339284107e-01 3.090376804050342513e-02 2.506427415209200049e+01 5.552638449870144211e-01 4.148030874692530956e-01 2.613848500094371019e+01
1.023376340278459251e+00 3.622289206898959141e-02 3.674090470889578341e+01 4.989965311489105160e-01 4.278464081137225428e-01 2.537664012007542169e+01
1.067738989520022441e+00 4.618652713686929173e-02 4.091095949311082336e+01 4.815236355691309145e-01 4.236500622181914033e-01 2.573837017497077539e+01
1.060658509031058738e+00 5.204613612144831647e-02 3.251389183242287828e+01 4.852352017965632092e-01 3.809351172652765682e-01 2.528715801884370151e+01
1.028237658939689103e+00 2.388218465606567822e-02 3.725332822153639256e+01 5.142231654766402649e-01 4.105316027243338661e-01 2.582599187590830070e+01
1.038021127136794508e+00 6.433945997413792472e-02 4.376793201015149748e+01 5.509674272960365382e-01 4.152893370632205206e-01 2.574383224035724638e+01
1.038021127136794508e+00 6.433945997413792472e-02 4.376793201015149748e+01 5.509674272960365382e-01 4.152893370632205206e-01 2.574383224035724638e+01
1.052327721820255357e+00 5.523506659812449371e-02 4.974896045554713453e+01 5.342006857140570997e-01 4.137164940501838473e-01 2.826241654670347714e+01
9.860276555951340560e-01 2.729498648879156650e-02 4.226751857218106068e+01 4.354453033276438068e-01 4.266786603823363166e-01 3.092269689690212786e+01
9.766364299825740503e-01 6.380089039270925300e-02 4.017874896809671270e+01 4.594645971276762886e-01 4.199580612092125853e-01 2.895588694236956684e+01
9.318942147909423657e-01 1.202071591514388971e-01 4.164897050408600165e+01 5.041032866192810546e-01 3.864884458695386771e-01 2.422047270036481237e+01
9.796274206387614036e-01 1.239552407408782420e-01 2.502518100722637584e+01 4.609498406900006118e-01 4.082657870781947196e-01 2.916334079173197935e+01
9.381384133930601443e-01 7.537814167113350561e-02 4.146228527508479544e+01 5.085440760509440938e-01 3.345472837318766435e-01 2.996847424983408814e+01
9.421198864836048958e-01 1.205518384626125816e-01 3.882744820571606681e+01 5.391291804017586120e-01 3.684892237362629164e-01 3.016880553858140246e+01
9.421198864836048958e-01 1.205518384626125816e-01 3.882744820571606681e+01 5.391291804017586120e-01 3.684892237362629164e-01 3.016880553858140246e+01
9.374260990095069079e-01 1.030718172957777318e-01 3.980385619788155793e+01 5.606278190933827732e-01 3.744710524714502942e-01 3.223681187122556224e+01
9.374260990095069079e-01 1.030718172957777318e-01 3.980385619788155793e+01 5.606278190933827732e-01 3.744710524714502942e-01 3.223681187122556224e+01
1.035526424241731691e+00 1.000099601550558104e-01 3.071415612022287078e+01 6.013478862439396444e-01 3.413678553607498722e-01 2.918503347423859395e+01
9.643558843205698450e-01 1.300959370929908876e-01 3.410114448870862702e+01 5.920995272242757235e-01 3.046986028074444852e-01 3.226099261624517567e+01
9.643558843205698450e-01 1.300959370929908876e-01 3.410114448870862702e+01 5.920995272242757235e-01 3.046986028074444852e-01 3.226099261624517567e+01
1.022430876292219404e+00 1.461454921298691589e-01 3.797002378907693299e+01 5.689764916877226852e-01 3.469205532017904381e-01 3.157795940919877253e+01
9.948122412307441875e-01 1.429293940205863256e-01 3.233000946447000956e+01 5.785675876331124456e-01 3.260217036693209280e-01 3.116735909428297546e+01
1.012995533960276751e+00 1.368834426593317499e-01 3.782654589473353468e+01 5.747161380604252079e-01 3.213616483765820986e-01 3.090061059272495214e+01
1.012995533960276751e+00 1.368834426593317499e-01 3.782654589473353468e+01 5.747161380604252079e-01 3.213616483765820986e-01 3.090061059272495214e+01
1.036278757505150416e+00 1.740684946923552745e-01 3.455146760081479584e+01 5.776209445087436833e-01 3.205150187836294795e-01 3.029733871322601146e+01
1.017915036365015569e+00 1.795990685165898271e-01 3.186472041028052615e+01 5.694116981496409879e-01 3.058801874151297340e-01 3.061134281817047409e+01
9.642615693266829435e-01 1.092504464327440084e-02 3.826775238953212721e+01 5.983568630518644182e-01 4.331891503071493288e-01 2.494577750083966805e+01
9.731649291385691125e-01 4.632095222791501182e-02 3.470918285095979883e+01 6.324787478663076445e-01 4.431681071555323426e-01 2.461766593336786002e+01
9.163091928715296763e-01 6.150120598790066034e-02 3.798019577249488776e+01 6.038306712724443859e-01 4.332509707755111683e-01 2.477457583116090589e+01
9.639823577890113127e-01 5.566201847176488471e-02 4.199057611581243066e+01 5.807380306696559025e-01 4.576481515365783403e-01 2.830129311149813631e+01
9.639823577890113127e-01 5.566201847176488471e-02 4.199057611581243066e+01 5.807380306696559025e-01 4.576481515365783403e-01 2.830129311149813631e+01
9.740080740185074193e-01 1.683304604050633591e-01 2.886145791095228219e+01 5.695791389431480445e-01 3.681943969796648286e-01 2.652653974624264421e+01
9.261323072227186648e-01 1.297974278067659248e-01 3.667637012439583089e+01 5.770473386862003951e-01 3.380875534945887440e-01 2.680922832030241665e+01
9.202971891286055861e-01 1.347387730230956704e-01 3.498749447778727983e+01 5.705296615192494425e-01 3.576491670364631004e-01 2.774945160284487500e+01
9.311061098045756435e-01 1.918881426175087501e-01 3.682883976431283202e+01 6.016662426477851211e-01 3.070691170728938602e-01 2.839312508603105911e+01
9.581981794855931600e-01 1.167078839683594604e-01 3.355728278539031351e+01 5.744247423807674613e-01 3.574041434401627471e-01 2.912227143340607327e+01
9.803177923742860678e-01 1.711061619875191842e-01 3.375545435323927990e+01 6.147779622049146520e-01 3.626150016436995305e-01 2.566682226135137057e+01
9.803177923742860678e-01 1.711061619875191842e-01 3.375545435323927990e+01 6.147779622049146520e-01 3.626150016436995305e-01 2.566682226135137057e+01
9.068336994631610581e-01 1.676889269756933476e-01 4.143413740884046348e+01 5.715252780101176544e-01 3.247998361746841089e-01 2.628206969365081846e+01
9.068336994631610581e-01 1.676889269756933476e-01 4.143413740884046348e+01 5.715252780101176544e-01 3.247998361746841089e-01 2.628206969365081846e+01
9.500191208941113352e-01 1.673715618690937712e-01 4.019055982145022199e+01 5.710782962584916023e-01 3.474337630554891754e-01 2.565649821859679491e+01
9.727360565304360440e-01 1.526516975237507123e-01 3.581838392716264963e+01 5.644071970220699841e-01 3.197432214390965033e-01 2.615653124853152178e+01
9.727360565304360440e-01 1.526516975237507123e-01 3.581838392716264963e+01 5.644071970220699841e-01 3.197432214390965033e-01 2.615653124853152178e+01
9.485981455447639599e-01 1.948581794187363714e-01 2.992726477156254461e+01 5.825840023627171238e-01 3.236167020592807808e-01 2.749006824789152503e+01
9.026890861150800305e-01 1.787197153115765713e-01 4.964127787385245227e+01 4.945581949855785142e-01 3.381583185239805389e-01 2.715176719695428176e+01
9.026890861150800305e-01 1.787197153115765713e-01 4.964127787385245227e+01 4.945581949855785142e-01 3.381583185239805389e-01 2.715176719695428176e+01
9.003062813822815258e-01 1.530881809875350164e-01 4.883912741816828174e+01 5.164962068530681849e-01 3.778370678085025691e-01 2.494292579044956781e+01
9.357540701830920904e-01 1.729664820492322341e-01 3.784502014404199599e+01 5.323043163687773971e-01 3.497554336503159167e-01 2.754151602930279097e+01
9.357540701830920904e-01 1.729664820492322341e-01 3.784502014404199599e+01 5.323043163687773971e-01 3.497554336503159167e-01 2.754151602930279097e+01
8.782377353375190321e-01 1.066164039165136690e-01 4.638595589764094029e+01 5.177598971428637453e-01 4.274377164087239667e-01 2.858849757020387372e+01
9.305090035624843381e-01 1.682381205707237926e-01 4.086984664911156528e+01 5.928705848072536311e-01 4.185041511540166237e-01 2.262443158005527266e+01
9.305090035624843381e-01 1.682381205707237926e-01 4.086984664911156528e+01 5.928705848072536311e-01 4.185041511540166237e-01 2.262443158005527266e+01
9.453112390581650537e-01 1.278079797712958765e-01 3.976432790995574607e+01 6.014575387590070932e-01 4.189167646661437483e-01 2.340358926183820643e+01
9.453112390581650537e-01 1.278079797712958765e-01 3.976432790995574607e+01 6.014575387590070932e-01 4.189167646661437483e-01 2.340358926183820643e+01
9.390459268347250976e-01 1.493035387720453855e-01 4.840579768324124643e+01 6.026162662759558808e-01 3.409083618310900787e-01 2.115247155964510739e+01
8.543724846891377345e-01 1.560451688524904235e-01 4.229796875546936974e+01 5.623290567642369453e-01 4.099242610476777626e-01 2.706121821306564001e+01
8.944396593512967675e-01 1.850019918215586312e-01 4.505409123033502539e+01 4.967098204639573966e-01 4.055494456836093442e-01 2.610251000223785667e+01
9.265284582741664110e-01 1.700934333489348138e-01 3.610579346051255811e+01 5.490970845831407710e-01 4.323905826593006374e-01 2.300090180755406877e+01
9.507223186388680247e-01 7.756314589714231877e-02 4.936122204973371907e+01 5.021522869924469612e-01 4.829744663055185461e-01 2.474805955985181427e+01
9.962841207149715217e-01 7.651155273856628802e-02 4.398829852879359237e+01 4.854433188609676986e-01 4.774868756519582980e-01 2.544227472190129902e+01
9.509081458851504909e-01 6.190427294572344724e-02 4.163026958822199930e+01 4.601103159538660892e-01 4.828172241627166072e-01 2.609608202530162657e+01
9.502653534219280829e-01 1.680598736044933705e-01 4.290093721363818702e+01 4.433793371744044198e-01 3.383678125877081500e-01 2.751039646582191622e+01
9.944555378653303634e-01 1.821593416225859574e-01 4.133614165185187517e+01 4.343603897171035011e-01 3.307754712745644698e-01 2.726441872112785347e+01
9.524535566037957146e-01 1.223041751080430339e-01 4.077324401913143248e+01 4.819853296689271538e-01 4.355056113627707726e-01 2.624412739978017939e+01
1.070176259534507457e+00 5.700152693482935656e-02 4.213810553203722975e+01 5.221045632302268036e-01 3.456566988184857636e-01 2.349622161717529778e+01
1.066357755479266256e+00 7.788964062416253720e-02 5.042722754974673904e+01 5.247338714232575585e-01 3.286907020484564068e-01 2.505020475633640586e+01
1.003681882725902863e+00 3.023571133900468735e-02 4.565416111103912300e+01 5.454958909648196519e-01 3.410627094684439697e-01 2.587705773213159688e+01
1.003681882725902863e+00 3.023571133900468735e-02 4.565416111103912300e+01 5.454958909648196519e-01 3.410627094684439697e-01 2.587705773213159688e+01
1.036486535184033331e+00 4.415939505857872233e-02 4.611877889396811980e+01 5.195181856965158662e-01 3.609089357266055398e-01 2.623660436473449664e+01
1.032590238506714719e+00 5.197808299995064496e-02 5.200000000000000000e+01 5.330325021916924033e-01 3.345936982961497108e-01 2.605722589098455799e+01
9.730685012895025077e-01 1.022401181499170419e-01 2.700365115216438028e+01 5.437255158794437326e-01 4.053058655952770373e-01 2.684086305891792890e+01
1.062687940529186692e+00 1.648423822054621013e-01 2.531233162275863791e+01 5.510859323615869831e-01 2.636399968968136109e-01 2.833598969243367094e+01
1.022487982981543198e+00 1.544725249570636505e-01 3.576436729564029804e+01 5.320764811400474636e-01 2.939296437783361360e-01 2.343014321769014074e+01
9.722480108322488768e-01 1.410218497120453718e-01 3.049055819737533923e+01 5.864605494802203056e-01 2.995542793663247827e-01 2.379096795541476439e+01
1.121298638611389453e+00 9.544583864313678501e-02 3.274375609951877664e+01 5.076902841612017658e-01 3.247820443875075735e-01 2.409989861966218427e+01
1.005433973679408677e+00 1.064861085636933935e-01 2.943804295448740049e+01 4.743256530757375966e-01 3.388843773899634093e-01 2.546304675318848254e+01
1.023115478988692262e+00 7.888091217532103294e-02 5.184626867256649518e+01 4.147744144441213310e-01 4.020118440575498608e-01 2.896109788158148746e+01
1.008842991736816463e+00 8.174321401366105300e-02 5.200000000000000000e+01 4.505001612734421124e-01 4.043227159741664689e-01 3.017422552413012227e+01
9.391166655891100001e-01 1.364314113447694099e-01 5.200000000000000000e+01 4.700352408392011738e-01 4.469544333258125279e-01 2.977175750211596750e+01
9.651785640364949348e-01 1.297250687728855878e-01 4.842566956753535834e+01 4.639972571444138660e-01 4.293303679138723017e-01 2.899878946545501179e+01
9.680416046117593654e-01 6.332502520816379876e-02 4.537358642346566029e+01 4.837354022950770549e-01 4.350610627336444769e-01 2.701028905007011005e+01
1.129125834255258365e+00 7.213524774498063230e-02 2.674590303879438480e+01 5.207759386846462224e-01 3.790669125650792948e-01 2.646991466500436019e+01
1.096891108957925631e+00 1.278355699059831319e-01 3.888419269024878844e+01 6.095084089743189049e-01 3.683766547743390629e-01 2.205997017714781805e+01
1.096891108957925631e+00 1.278355699059831319e-01 3.888419269024878844e+01 6.095084089743189049e-01 3.683766547743390629e-01 2.205997017714781805e+01
1.115169163890929127e+00 5.593474743368089669e-02 4.338579386673781357e+01 5.950664099157317866e-01 3.238838085208612383e-01 2.006841539726947943e+01
1.133887996802195763e+00 8.392634012504074370e-02 2.789786859500983240e+01 6.249743622494285944e-01 2.649815673621291889e-01 2.624927691713002886e+01
1.133887996802195763e+00 8.392634012504074370e-02 2.789786859500983240e+01 6.249743622494285944e-01 2.649815673621291889e-01 2.624927691713002886e+01
1.201901706546649962e+00 3.914683259182490105e-02 2.574478000069061068e+01 6.401940000949181142e-01 2.684079856989001200e-01 2.789662564057427119e+01
1.207578279179921443e+00 4.017933097732363096e-02 2.692086326428114162e+01 6.456204297685439464e-01 2.186410657529871404e-01 2.706629458910657604e+01
1.207578279179921443e+00 4.017933097732363096e-02 2.692086326428114162e+01 6.456204297685439464e-01 2.186410657529871404e-01 2.706629458910657604e+01
1.073371462728859971e+00 1.090833230909043772e-01 4.005747246203604561e+01 5.059745798444370557e-01 2.921094798047687013e-01 3.045937981105219805e+01
1.131787338627706641e+00 1.236520572244272642e-01 3.426644565208727045e+01 6.201840603940163010e-01 3.410563749331072536e-01 2.917890197177069211e+01
1.131787338627706641e+00 1.236520572244272642e-01 3.426644565208727045e+01 6.201840603940163010e-01 3.410563749331072536e-01 2.917890197177069211e+01
1.114278763836140440e+00 1.645627997462527081e-01 5.200000000000000000e+01 5.937347957084428973e-01 2.704025684725394063e-01 2.986755671941855184e+01
1.114278763836140440e+00 1.645627997462527081e-01 5.200000000000000000e+01 5.937347957084428973e-01 2.704025684725394063e-01 2.986755671941855184e+01
1.135840778029316711e+00 1.669797415761523629e-01 5.200000000000000000e+01 6.145577279936572657e-01 2.777726720846326325e-01 3.258419813450979063e+01
1.135840778029316711e+00 1.669797415761523629e-01 5.200000000000000000e+01 6.145577279936572657e-01 2.777726720846326325e-01 3.258419813450979063e+01
1.087349594383811624e+00 1.484975761286759510e-01 4.870725980076798578e+01 5.689738034629218122e-01 2.747751944000196289e-01 3.251109615910969097e+01
1.124715126430866796e+00 1.420062778697173400e-01 4.877758486704065888e+01 5.729098027232627510e-01 2.954047629212935844e-01 3.167342314745517484e+01
1.089251117829270976e+00 9.903741275077095063e-02 5.200000000000000000e+01 5.674183515805920619e-01 3.238712153324214693e-01 3.027888468614735018e+01
1.118304079470422208e+00 8.161458174780500396e-02 4.953559814286596463e+01 5.792146369099947512e-01 3.224306137101500269e-01 3.206753409362875118e+01
1.053847203006485378e+00 9.069184288200450583e-02 2.892133579497135187e+01 5.489174995242745991e-01 3.933055199144052660e-01 2.798751850485904313e+01
1.072936495951798630e+00 2.538972272429904781e-02 2.019441000263969244e+01 4.632782930992758175e-01 3.814274679431122750e-01 2.604208534876990555e+01
9.843294858599876962e-01 1.083210965469489084e-01 4.733345646272215390e+01 4.799919717423252741e-01 3.824002172841752811e-01 2.702280311260759760e+01
1.052897640274330193e+00 1.236546433705739689e-01 4.363166408013098163e+01 5.366870520751869655e-01 2.261061458210036901e-01 2.276045989972073968e+01
1.057655171491896695e+00 1.335991030996845630e-01 3.913390539811049251e+01 5.220647810402107014e-01 2.799792141161890902e-01 2.238518863203891840e+01
1.070093946937905827e+00 7.420910625599401456e-02 4.012433630809558593e+01 5.975689388624882969e-01 3.019893311540366443e-01 2.244458643726489555e+01
1.050802797577772507e+00 6.430035668874151122e-02 4.502721110429827434e+01 5.609241659048697093e-01 2.947929141436590461e-01 2.414298553957816296e+01
1.136140704935828083e+00 8.152706695309258622e-02 2.205881642664016340e+01 4.597536749466399342e-01 3.131450755817429266e-01 2.064360762419490314e+01
1.073941216361046003e+00 2.058322141374756276e-02 3.279323036286244530e+01 5.951787836345607818e-01 3.550104801485550188e-01 2.792444715575787129e+01
1.063993822723548588e+00 4.642562578205679247e-02 4.145896202638292039e+01 6.106133912264503083e-01 3.662681961479551385e-01 2.841740009676385625e+01
1.036172687921680380e+00 4.250893651495209202e-02 3.781974923469579863e+01 6.165965559650554706e-01 3.679510034049403022e-01 2.788633459508884016e+01
1.079815279933283190e+00 4.719605339063487337e-02 4.297114167061050694e+01 5.371001542361844017e-01 3.261308467650680942e-01 2.958660186366029521e+01
1.079815279933283190e+00 4.719605339063487337e-02 4.297114167061050694e+01 5.371001542361844017e-01 3.261308467650680942e-01 2.958660186366029521e+01
1.121033423282216557e+00 5.510699207044130604e-02 3.668135858573631936e+01 4.973875560651865868e-01 3.140729061957772128e-01 3.139426840876710756e+01
1.096615146280142339e+00 4.133856609012694777e-02 3.902619934903828636e+01 5.102534877583351225e-01 3.256280471766328510e-01 2.832635296569959493e+01
1.108697179761971574e+00 3.811131502443874941e-02 3.665915055932272537e+01 5.315729050221911223e-01 2.867414700918925474e-01 3.330895349614317524e+01
1.061504215700467935e+00 4.749100513140508406e-02 3.960912608037067173e+01 5.182517980368587240e-01 3.266392522633635442e-01 3.064434271643547092e+01
1.144215460450661581e+00 2.704589313069633363e-02 2.600296290165740132e+01 5.109790660932497230e-01 3.675534727709834359e-01 2.473681130854627241e+01
1.098716968059131549e+00 1.044055753031346845e-01 3.542545160036834773e+01 6.146362798182728460e-01 3.237529270555147276e-01 2.959833271993941040e+01
1.084178136918223956e+00 8.208411913442910379e-02 2.402808669096016558e+01 5.066459187339620307e-01 3.192088782373287970e-01 2.781895816009082623e+01
1.076368266653019434e+00 5.640604026860028541e-02 2.562842585111244986e+01 5.459747264121553867e-01 3.682942645369494117e-01 2.463583524263030711e+01
1.111567927424101043e+00 5.488644423646305698e-02 3.704773653272125244e+01 5.476655798788524487e-01 4.102432840973151418e-01 2.445734245205104784e+01
1.165391388314712007e+00 3.791633278151700787e-02 3.702982585306428831e+01 6.398609613577380673e-01 3.368473647832911921e-01 2.224294145984286786e+01
1.152156408920378405e+00 3.793076831834631818e-02 3.208855258433267466e+01 6.451054179675439482e-01 3.562877912636568389e-01 2.413497236316113259e+01
1.174832360762210426e+00 5.672482119552699903e-02 2.957160477341466631e+01 6.342203611634464888e-01 3.443957223718749350e-01 2.207764598353826813e+01
1.118184817001959264e+00 6.085368274876128136e-02 2.533499569068620616e+01 6.248814227644375885e-01 3.906836028359332857e-01 2.542998632187232388e+01
1.133069013049671669e+00 2.609015650224151897e-02 1.731172037500795469e+01 5.114886681957675485e-01 3.482268490449031972e-01 3.011867138903007302e+01
1.157044265441668385e+00 6.940990038652830596e-02 2.134502850442779831e+01 5.388789420440309730e-01 3.572112372254759860e-01 2.994159257642058591e+01
1.201842051229597530e+00 7.019775475553975685e-02 2.212955846613084177e+01 5.996921431464471430e-01 3.639201678976765608e-01 2.755168315674896462e+01
1.177694752083322305e+00 7.290043962742429051e-02 2.776037229676886753e+01 6.275394885516079047e-01 3.872920605152223028e-01 2.804361513049412480e+01
1.148224254772924668e+00 1.152638879931158628e-01 3.126610016130166514e+01 6.138098606741927421e-01 3.907758344388199134e-01 3.032117513617119187e+01
1.148224254772924668e+00 1.152638879931158628e-01 3.126610016130166514e+01 6.138098606741927421e-01 3.907758344388199134e-01 3.032117513617119187e+01
1.174840309809346506e+00 1.042312554575300088e-01 2.277973954999535167e+01 4.873990651191608681e-01 3.453705764581340709e-01 2.869731334305981107e+01
1.115278399221852679e+00 6.578537197407403544e-03 3.289288972384208876e+01 5.265854463764896298e-01 3.792651062208650115e-01 2.376843314204899116e+01
1.095791495891346168e+00 2.046970808192234703e-02 3.319610149073066907e+01 5.482868556387594516e-01 4.108768332752759656e-01 2.917795708402391952e+01
1.144377048134765262e+00 1.309482227012992439e-01 7.127337450396170837e+00 4.254495598748041507e-01 4.095942793840579021e-01 1.939251387347928812e+01
1.142555684753294720e+00 1.296756814524440138e-01 3.601968791382889279e+00 5.799093557984402736e-01 2.680120125568548617e-01 2.781971760231933644e+01
1.096327667401892025e+00 7.570030389038411023e-02 2.274777688015258370e+00 6.013811200525194245e-01 2.704657843876237533e-01 2.644787927032295016e+01
1.174275695822931675e+00 9.210096832548582413e-02 0.000000000000000000e+00 6.328941170744170064e-01 2.608330912172531768e-01 2.782675790504836755e+01
1.169211285610419759e+00 8.205733032995493614e-02 2.801635780876490145e+01 4.960983467389719070e-01 2.594262658012709832e-01 3.125247417563582530e+01
1.179324144807017971e+00 7.736396818034622924e-02 5.668877876909668601e+00 5.569070382362925065e-01 3.313722628198658149e-01 3.764130409517485987e+01
1.251434733718819858e+00 1.162531162327488654e-01 1.663153771473076503e+01 4.477215331499504458e-01 3.232936318725563307e-01 3.213026398856580812e+01
1.055137988811169381e+00 5.792125926565427907e-02 9.172315067508151287e+00 4.471669619385806871e-01 4.907541953318264039e-01 2.294785915596757775e+01
1.160493802716208389e+00 3.634177237047102327e-02 1.274206215717623536e+01 5.030271514470073813e-01 3.796551953040364080e-01 2.652035913253642718e+01
1.089067558533722835e+00 4.176941285772770018e-04 4.595043255275284011e-01 4.710677456169501953e-01 4.244268652993146151e-01 2.759137578269703539e+01
1.094914723984022231e+00 6.118695510859936681e-02 7.360017197335220196e+00 4.855522422283741757e-01 4.202127497433332803e-01 2.424645308852557335e+01
1.078808615760721956e+00 5.448097208307890044e-02 1.353192470735685227e+01 4.763485311717788329e-01 3.950024908102259813e-01 2.196253001069477406e+01
1.084599946215312416e+00 7.112828355632336286e-02 3.085381281775774909e+01 4.773224707675577938e-01 4.289977819081475796e-01 2.580533899426458078e+01
1.082152996135796741e+00 1.062115807244171095e-01 7.576806551897768749e+00 3.965539622711745094e-01 5.285575654836012216e-01 2.504469544857638041e+01
1.082154859267928204e+00 7.089576409375736299e-02 3.667254839660301968e+01 4.813113681011110812e-01 3.344330119124313550e-01 2.284562016635042880e+01
1.274001675527010491e+00 3.406537090178269889e-01 6.124652442501936633e+00 4.266181946717514384e-01 5.063125081288103457e-01 3.088083336286110736e+01
1.088232794139021298e+00 1.643426810966494844e-01 3.391830319127667792e+01 5.409560565741127203e-01 3.587704068657315837e-01 3.004973664670777467e+01
1.167572998710205923e+00 7.450171010352678314e-02 3.748436292338209341e+01 6.311162508972206764e-01 4.294100241980284283e-01 2.468625302981113379e+01
1.135790416040566742e+00 8.890704484373755656e-02 2.986610182527411439e+01 6.439631591294637802e-01 4.387942625874207137e-01 2.451522491551778771e+01
1.059291241037855436e+00 1.694455787807089830e-01 2.761496418902882866e+01 5.481931561390375185e-01 3.147134865210476362e-01 2.370616599582684714e+01
1.001866109036076757e+00 6.560632288825525571e-02 4.334311002537864255e+01 4.965418053099479589e-01 3.832952542473507251e-01 1.952626479602119858e+01
1.111760629637412068e+00 0.000000000000000000e+00 2.059816114511291119e+01 4.499732943059858159e-01 5.001866515558712756e-01 2.205026973656084621e+01
1.040162574606104506e+00 6.326347528494047356e-02 5.021624517744292149e+01 3.862392654853654128e-01 3.266125937952896185e-01 2.166589166257385912e+01
1.036341948513549882e+00 2.839918168684821276e-02 3.670071154291778726e+01 4.333494741632452629e-01 3.977733836905386067e-01 3.611696064081411350e+01
1.098002511480149490e+00 1.222578993209208348e-01 3.476614692613477331e+01 3.877921800967016330e-01 4.617836013693699670e-01 3.235357713760799925e+01
1.023636385986062436e+00 8.858822790008227810e-02 3.815564265827789114e+01 4.694478074681934232e-01 4.028272227218305246e-01 3.637320687296704591e+01
1.240778368880491422e+00 1.559587227364149786e-01 1.505126288095480547e+01 4.881940692177263452e-01 4.583081209927106769e-01 3.279156092789258992e+01
1.046820760288702745e+00 1.277426878762933093e-01 3.700540261699957512e+01 3.907302808455705434e-01 3.237515984855940387e-01 3.189250787271102539e+01
1.145778240402749670e+00 7.158523580358547300e-02 2.315121917512560756e+01 4.677990918012626120e-01 2.213122650050823870e-01 3.044810173320422209e+01
1.174241065664950234e+00 3.320896313469343109e-02 3.546914878770975577e+01 5.556345043359656177e-01 3.738053033877953291e-01 3.126270549888350914e+01
1.174241065664950234e+00 3.320896313469343109e-02 3.546914878770975577e+01 5.556345043359656177e-01 3.738053033877953291e-01 3.126270549888350914e+01
1.174702622699961951e+00 2.722911981886119714e-02 2.292348104308277357e+01 5.409299778898076783e-01 4.217983214824418958e-01 3.171496996923633915e+01
1.178181334547578674e+00 4.336570211512479761e-02 3.514194773277020545e+01 5.565982143202911070e-01 4.120376225530578695e-01 3.249298263185983160e+01
1.162680854056295843e+00 2.968956134795520257e-02 2.601547367976499814e+01 5.551243239989117617e-01 3.981568217956906741e-01 3.096603190812876605e+01
1.203733789596336035e+00 4.433767790585377289e-02 2.527290735160840995e+01 5.969950446413435641e-01 3.254146908962058937e-01 2.641679464261370214e+01
1.144458205435206155e+00 4.904194668431937493e-02 2.307369585334510731e+01 5.573181832921577650e-01 3.224813519641852033e-01 2.593630500233766512e+01
