Reff__FREE	eps1__FREE	phi1__FREE	theta__FREE	mult__FREE	r__FREE
1.171887201758702757e+00 5.761384948117516391e-02 2.791930888806253108e+01 3.154686645672107326e-01 2.683711761302963184e-01 3.008856123114336967e+01
1.111218129673128274e+00 1.072919841104394006e-01 3.977462149698967409e+01 2.466417841604647276e-01 3.168455455909617857e-01 3.351789215791207255e+01
1.154984953562758765e+00 4.302190807333512723e-02 3.005810273175579184e+01 3.141012670843458254e-01 2.540727502695093731e-01 3.475180849945368777e+01
1.154984953562758765e+00 4.302190807333512723e-02 3.005810273175579184e+01 3.141012670843458254e-01 2.540727502695093731e-01 3.475180849945368777e+01
1.144455500914381529e+00 6.005160003035068389e-02 2.877128581645849081e+01 3.075061876770818214e-01 2.598402220965251863e-01 3.444511262451122491e+01
1.143057387673643177e+00 3.600885528609265585e-03 2.848986167468950015e+01 3.919153417433799413e-01 2.546406898886560688e-01 3.576703359465034282e+01
1.143057387673643177e+00 3.600885528609265585e-03 2.848986167468950015e+01 3.919153417433799413e-01 2.546406898886560688e-01 3.576703359465034282e+01
1.196182292427811600e+00 6.250552630792863273e-02 4.134371092013348914e+01 3.268187002344297154e-01 2.005177267712164035e-01 3.340904715330290031e+01
1.156387983972511302e+00 5.050725055910908895e-02 3.362808772307547400e+01 3.418981524839869723e-01 2.293140118928201909e-01 3.460759182389676880e+01
1.156387983972511302e+00 5.050725055910908895e-02 3.362808772307547400e+01 3.418981524839869723e-01 2.293140118928201909e-01 3.460759182389676880e+01
1.188503871705319126e+00 5.554935421238507698e-02 2.823597653821436637e+01 3.121945171552306664e-01 3.090548700864294562e-01 3.321215848294563244e+01
1.131449505248219634e+00 2.436784394047266170e-02 4.658539871058284376e+01 3.680939968503882942e-01 3.162248054137919984e-01 3.134214942416829075e+01
1.059158825910202717e+00 4.966647249417599497e-02 4.303799541609924972e+01 3.037072292597922107e-01 2.919858307027516364e-01 2.353521483944843595e+01
1.233671464047296107e+00 6.526377614300922503e-02 3.578456964381278027e+01 3.677154207652705287e-01 3.041395926578329689e-01 3.339179577414888200e+01
1.233671464047296107e+00 6.526377614300922503e-02 3.578456964381278027e+01 3.677154207652705287e-01 3.041395926578329689e-01 3.339179577414888200e+01
1.211506544494694859e+00 3.393608193411416785e-02 3.384196965798169998e+01 2.418906776351063270e-01 3.588658256489017928e-01 3.219087284437247121e+01
1.238376930986821334e+00 6.071527441620972604e-02 3.662876738150960421e+01 2.802329299759067083e-01 2.992903079469306782e-01 3.404030539734198868e+01
1.238376930986821334e+00 6.071527441620972604e-02 3.662876738150960421e+01 2.802329299759067083e-01 2.992903079469306782e-01 3.404030539734198868e+01
1.216202947254306999e+00 4.713071673124491490e-02 3.723141973156897677e+01 2.858593980406430868e-01 3.396830995296026279e-01 3.293829352316792125e+01
1.216202947254306999e+00 4.713071673124491490e-02 3.723141973156897677e+01 2.858593980406430868e-01 3.396830995296026279e-01 3.293829352316792125e+01
1.241616561303716226e+00 3.575427671080420866e-02 3.704831236864176702e+01 2.211555785029200583e-01 3.204258856630290420e-01 3.402429992225488320e+01
1.259120246017986222e+00 6.349347839160056350e-02 3.408750240798525510e+01 2.926841892148145385e-01 3.716766404394236112e-01 3.311092255232637882e+01
1.237227557929984956e+00 0.000000000000000000e+00 3.170052951695260290e+01 3.567728285005042355e-01 3.794391025902288384e-01 3.023900954134780505e+01
1.237227557929984956e+00 0.000000000000000000e+00 3.170052951695260290e+01 3.567728285005042355e-01 3.794391025902288384e-01 3.023900954134780505e+01
1.275539347556324588e+00 2.068596351480388520e-02 2.935626860148838801e+01 3.129145207461486722e-01 3.536457871880314685e-01 3.042092300433337826e+01
1.275539347556324588e+00 2.068596351480388520e-02 2.935626860148838801e+01 3.129145207461486722e-01 3.536457871880314685e-01 3.042092300433337826e+01
1.266995301316971023e+00 6.223152168053969202e-02 3.120117423350949792e+01 3.518142355884528172e-01 4.132214919502581463e-01 3.142550674073225281e+01
1.308280101319884814e+00 1.128014585233357014e-02 3.289486202674167004e+01 2.740955615769768428e-01 3.596238680742950278e-01 3.077626464463112299e+01
1.290810078807981931e+00 0.000000000000000000e+00 3.026550271342614096e+01 3.260849255664103885e-01 3.637671157734499450e-01 3.152897172209415189e+01
1.290810078807981931e+00 0.000000000000000000e+00 3.026550271342614096e+01 3.260849255664103885e-01 3.637671157734499450e-01 3.152897172209415189e+01
1.268018923397167930e+00 1.120541423343469553e-02 3.200523574264214233e+01 4.254715467617443680e-01 3.717369584826055173e-01 3.046999594374097242e+01
1.268018923397167930e+00 1.120541423343469553e-02 3.200523574264214233e+01 4.254715467617443680e-01 3.717369584826055173e-01 3.046999594374097242e+01
1.126600052902787752e+00 1.790676493942185143e-01 4.413688215560988226e+01 3.540755622043489925e-01 2.373084406912485678e-01 3.587506636079689315e+01
1.126600052902787752e+00 1.790676493942185143e-01 4.413688215560988226e+01 3.540755622043489925e-01 2.373084406912485678e-01 3.587506636079689315e+01
1.195123542325171151e+00 5.651475179741462934e-02 3.708437877272763927e+01 3.807774914942352873e-01 2.719156374658637798e-01 3.859883223817347897e+01
1.105291282748731785e+00 2.629909581076042557e-02 3.425152420957940080e+01 3.370137688024756328e-01 3.883696582463511127e-01 4.000000000000000000e+01
1.084147865293799473e+00 5.791816850577378301e-02 3.232694545124846996e+01 3.595731367678376977e-01 4.204964871579579544e-01 3.930819765653665598e+01
1.073922090623613324e+00 7.634744330087470110e-02 3.445457617783214488e+01 3.402827109079590295e-01 3.576576131533764635e-01 3.767009628381814679e+01
1.133791272619547374e+00 4.933911690008076223e-02 3.822856737092358514e+01 3.549529240889286452e-01 3.518010418773649950e-01 3.794858584722831552e+01
1.010418708890338024e+00 2.111375211380263905e-01 3.922188811905331107e+01 2.008311895647685863e-01 3.485408264199437167e-01 3.352027267907450891e+01
1.052006888511250793e+00 2.018372123619958103e-01 3.744570537041386871e+01 2.398726197764656787e-01 3.988658146913255376e-01 3.259660098701775155e+01
1.052006888511250793e+00 2.018372123619958103e-01 3.744570537041386871e+01 2.398726197764656787e-01 3.988658146913255376e-01 3.259660098701775155e+01
1.050190363792693038e+00 1.652896615167786798e-01 2.900445944469766602e+01 1.453290455818579685e-01 3.862384608261333896e-01 3.104746861339284436e+01
1.051020962541681536e+00 1.814483328006004648e-01 3.721515915860714330e+01 2.043488869451103862e-01 3.570345156172795020e-01 3.261815327257567532e+01
1.007613610445046159e+00 1.655637727831972827e-01 5.057556573487153884e+01 2.946643867677279371e-01 4.006498598127855582e-01 3.416891427126927994e+01
9.788524606616352264e-01 1.601302482622654066e-01 4.037200185315948886e+01 3.146848474395425588e-01 3.814301886016605581e-01 3.390316213580699412e+01
1.129110909407787133e+00 0.000000000000000000e+00 3.465072240752579091e+01 3.066779446737440962e-01 3.919988947896772546e-01 3.423961498860905550e+01
1.112945238380229629e+00 1.441633533758485963e-01 3.175069850804304039e+01 2.309278855308751210e-01 2.626624356760498546e-01 3.224383773281426357e+01
1.181325182943615326e+00 1.350516559154981144e-01 2.420758772420394678e+01 3.062288804277494281e-01 3.036562645432641649e-01 3.370862378460854814e+01
1.181325182943615326e+00 1.350516559154981144e-01 2.420758772420394678e+01 3.062288804277494281e-01 3.036562645432641649e-01 3.370862378460854814e+01
1.164936260523816935e+00 6.896557807810485552e-02 3.612872820797566220e+01 4.442725677382114435e-01 3.625372409379276073e-01 3.455204906269305809e+01
1.123317133083451047e+00 6.083535856305141709e-02 4.007287619341346385e+01 3.588933287709225595e-01 3.672753942939879779e-01 3.512172840988102962e+01
1.105026394227314634e+00 1.751333800518007910e-01 4.529194817748873447e+01 3.500538315798847888e-01 2.285646746949817898e-01 3.653174629687714514e+01
1.105026394227314634e+00 1.751333800518007910e-01 4.529194817748873447e+01 3.500538315798847888e-01 2.285646746949817898e-01 3.653174629687714514e+01
1.100599324966734738e+00 1.881129322891282873e-01 4.795895038568858837e+01 3.713274324509801549e-01 2.189927250989093521e-01 3.437594091232868720e+01
1.151220390401284099e+00 1.654471211933147279e-01 3.890739083755176608e+01 4.026080109738466861e-01 2.582177072511181448e-01 3.459104177941869551e+01
1.151220390401284099e+00 1.654471211933147279e-01 3.890739083755176608e+01 4.026080109738466861e-01 2.582177072511181448e-01 3.459104177941869551e+01
1.128689378788846787e+00 1.459097587906829918e-01 4.183913300319231610e+01 3.667431047414931866e-01 2.653904514331093534e-01 3.568149911805103613e+01
1.177798549810707307e+00 1.639717051610346255e-01 4.258631419544364149e+01 3.988563674140632731e-01 2.826817478745625722e-01 3.478862715542883421e+01
1.065815444869715245e+00 1.528883513263573080e-01 4.272810448669718397e+01 4.929200244481417581e-01 3.229857004506543339e-01 3.585761009587126580e+01
1.065815444869715245e+00 1.528883513263573080e-01 4.272810448669718397e+01 4.929200244481417581e-01 3.229857004506543339e-01 3.585761009587126580e+01
1.088253798694207131e+00 1.278326372473414518e-01 4.371119868468666425e+01 4.728536709098880020e-01 3.192857549233745207e-01 3.601147634626173044e+01
1.088253798694207131e+00 1.278326372473414518e-01 4.371119868468666425e+01 4.728536709098880020e-01 3.192857549233745207e-01 3.601147634626173044e+01
1.110565913560603413e+00 1.370510296502394365e-01 4.751272698571970921e+01 4.848179632480446033e-01 3.058435647123019518e-01 3.578645347734827453e+01
9.261434686174554454e-01 1.449574069224725814e-01 4.515732658140891687e+01 1.495164194816963887e-01 2.861748125557676548e-01 2.673583154104108672e+01
9.261434686174554454e-01 1.449574069224725814e-01 4.515732658140891687e+01 1.495164194816963887e-01 2.861748125557676548e-01 2.673583154104108672e+01
9.918878913847464229e-01 1.091945220476325945e-01 4.740544970964793237e+01 1.200008205670090311e-01 2.616401654610380767e-01 2.797888988743533289e+01
9.396617978895556167e-01 1.153418458200101693e-01 4.904764806091572638e+01 4.126012662904884887e-02 2.783984331074289553e-01 2.877427363759141343e+01
9.133233365994973818e-01 1.322465603460032668e-01 5.199384654095798908e+01 1.234671842301841849e-01 2.732097448350137570e-01 2.794756235646256926e+01
1.026865835918003622e+00 1.591362189321701703e-01 5.070967682128273424e+01 2.635811609401569333e-01 1.905761083546435586e-01 1.977896310897531151e+01
1.043781697032481137e+00 9.161707421123055362e-02 4.622046739181334374e+01 2.813582751850251529e-01 2.023023987726132733e-01 1.979362361735773845e+01
9.830253963052545396e-01 8.508004016518470880e-02 4.759176399727590479e+01 2.053541392595334414e-01 3.479208063581135657e-01 2.741507709953393856e+01
9.730436659667400789e-01 1.057608662713070691e-01 4.657968315780506430e+01 2.603826957574176815e-01 3.236260159804965064e-01 3.111947007474433136e+01
9.887592884265167248e-01 7.752391792060832343e-02 3.189963099919111400e+01 4.808720013083676026e-01 3.053890871641440352e-01 3.149763368531550256e+01
9.887592884265167248e-01 7.752391792060832343e-02 3.189963099919111400e+01 4.808720013083676026e-01 3.053890871641440352e-01 3.149763368531550256e+01
9.636915528802012521e-01 9.453456855510605772e-02 3.126129061379418417e+01 5.335508906332313561e-01 3.344333949137833772e-01 3.150398275030219608e+01
1.027741999460682898e+00 1.413569450647946812e-01 3.219388257172592915e+01 5.805584195243934653e-01 3.344491780303633921e-01 3.168606528275759970e+01
1.027741999460682898e+00 1.413569450647946812e-01 3.219388257172592915e+01 5.805584195243934653e-01 3.344491780303633921e-01 3.168606528275759970e+01
9.696393713607471820e-01 1.421019882026589576e-01 3.034019582773159485e+01 5.054620497988319139e-01 3.352568868761404697e-01 3.316298140826246055e+01
9.696393713607471820e-01 1.421019882026589576e-01 3.034019582773159485e+01 5.054620497988319139e-01 3.352568868761404697e-01 3.316298140826246055e+01
8.993888008000354706e-01 1.636542626020128510e-01 3.597770827120185544e+01 1.416613755241842021e-01 3.670609972964005152e-01 2.536139962382959112e+01
9.448986712048615955e-01 1.984412496879684740e-01 3.918967695215202696e+01 2.547153990042309024e-01 3.476463412112900109e-01 2.051234235138564088e+01
1.000712722645829000e+00 0.000000000000000000e+00 3.207039568365997440e+01 2.710047411240561477e-01 4.512062902606929216e-01 2.269516405807909010e+01
1.012382784588295115e+00 0.000000000000000000e+00 3.465539259733220234e+01 3.414021527418365509e-01 3.776820349216855610e-01 2.084241226542707892e+01
1.010963847442929442e+00 1.687391141871368710e-02 3.464949180299085896e+01 2.865253762852796870e-01 4.874045861539280100e-01 2.571767852243662844e+01
1.037015324172485098e+00 2.288499995200163686e-02 2.914551920011255248e+01 2.143308773427732294e-01 4.842921633600525411e-01 2.491253294348444314e+01
1.035459363360372143e+00 0.000000000000000000e+00 2.870202096122898183e+01 3.141456437450501626e-01 4.374119778206307929e-01 2.632451278986104981e+01
1.035599879572862925e+00 3.024925760062301822e-02 3.187627819079415659e+01 3.185612431646178688e-01 4.405829820104185113e-01 2.728233046966093056e+01
1.425764389279166489e+00 1.943245477207157512e-02 4.003317851294368523e+01 5.637631286633244532e-01 1.726477903946745107e-01 2.550674379207339015e+01
1.418820779756243100e+00 0.000000000000000000e+00 4.043827900129902275e+01 5.038790848869421080e-01 1.734725253809136225e-01 2.376376895190920990e+01
1.384681728871608453e+00 2.299296006655499047e-02 4.324914071871778987e+01 5.600555317004801692e-01 1.585946428799897001e-01 2.448699921106516442e+01
1.384681728871608453e+00 2.299296006655499047e-02 4.324914071871778987e+01 5.600555317004801692e-01 1.585946428799897001e-01 2.448699921106516442e+01
1.346174403675233888e+00 2.315397330987960939e-02 4.411459983090207260e+01 6.089627485745368052e-01 1.595632574746951582e-01 2.363125197698183300e+01
1.346174403675233888e+00 2.315397330987960939e-02 4.411459983090207260e+01 6.089627485745368052e-01 1.595632574746951582e-01 2.363125197698183300e+01
1.067115320378913434e+00 1.912285314437368877e-01 4.792764921750767115e+01 3.992391362500903318e-01 3.120747632674301664e-01 3.666295216486737019e+01
1.069098068306137295e+00 1.513531270851833366e-01 3.849342303865221027e+01 4.314864277651750402e-01 3.074441587605896697e-01 3.957661853538803598e+01
1.070078466824795793e+00 1.770942292552162844e-01 4.916765689339948153e+01 4.343904738734676307e-01 3.024507075144172163e-01 3.507456542714455594e+01
1.069901830779300234e+00 1.944046701709722103e-01 4.871192992446881220e+01 4.222802968203362428e-01 2.754573577149650454e-01 3.817725106098592391e+01
9.189992380483775758e-01 1.859437918505990883e-01 3.472566410149677552e+01 3.408812505879825761e-01 3.262497798047626629e-01 3.261745386121243229e+01
9.189992380483775758e-01 1.859437918505990883e-01 3.472566410149677552e+01 3.408812505879825761e-01 3.262497798047626629e-01 3.261745386121243229e+01
9.648012930674682019e-01 2.151551088446668480e-01 3.848403143280501126e+01 3.346895690384674715e-01 3.196162760905542077e-01 3.431085213696415082e+01
9.571893971553400160e-01 1.778916103645084845e-01 3.723785262340015123e+01 3.515926410029908133e-01 2.940181647455713532e-01 3.332274035835350645e+01
9.571893971553400160e-01 1.778916103645084845e-01 3.723785262340015123e+01 3.515926410029908133e-01 2.940181647455713532e-01 3.332274035835350645e+01
1.040154435533146460e+00 2.051158346164338730e-01 3.235841921303246238e+01 3.813131823143673937e-01 2.609105957384584284e-01 2.510084529284894828e+01
1.030593800460965381e+00 1.838335194039681930e-01 3.219805652002447260e+01 3.653046022984201557e-01 2.861812519777689467e-01 2.561629257315665598e+01
1.058422383900700980e+00 1.472340278597941143e-01 3.647818057457906349e+01 3.550616714618891057e-01 2.890259812249293958e-01 2.448351248401061753e+01
9.545189531860973631e-01 2.815308202327568288e-01 3.827275758505561498e+01 2.809297746938402285e-01 2.781292493274883926e-01 4.000000000000000000e+01
1.050765595040853650e+00 2.077965901209469501e-01 4.430126329624049220e+01 1.203359648809235460e-01 3.181112973646105790e-01 3.328241536644902965e+01
1.049115597737597216e+00 2.106725132424298874e-01 4.295185992290276289e+01 1.519023336928508883e-01 3.385839880274827962e-01 3.565325393176916435e+01
1.049115597737597216e+00 2.106725132424298874e-01 4.295185992290276289e+01 1.519023336928508883e-01 3.385839880274827962e-01 3.565325393176916435e+01
9.669266971211618600e-01 2.129115745476803101e-01 4.668551483096541688e+01 1.089869431666343202e-01 3.105278678844681783e-01 3.428936892852138385e+01
9.669266971211618600e-01 2.129115745476803101e-01 4.668551483096541688e+01 1.089869431666343202e-01 3.105278678844681783e-01 3.428936892852138385e+01
1.046114680550159326e+00 2.750794189785707999e-01 3.875786342020150954e+01 2.284894449218014822e-01 3.683708202104055696e-01 3.983938340244266385e+01
1.025135434946703228e+00 2.693854834444505131e-01 3.330829407563893341e+01 1.887721503694367309e-01 4.243034182312958591e-01 3.904090959121570137e+01
1.002346414632226290e+00 2.223925582976288284e-01 3.690914377482688025e+01 3.199447139815343455e-01 3.561520937610191950e-01 3.957570143391055950e+01
1.002346414632226290e+00 2.223925582976288284e-01 3.690914377482688025e+01 3.199447139815343455e-01 3.561520937610191950e-01 3.957570143391055950e+01
1.126063302708904867e+00 1.322774176603372376e-01 4.460192550619032659e+01 4.514753143599648522e-01 2.687434691261949560e-01 2.770680291260855199e+01
1.136159900789508459e+00 1.508214547554725393e-01 4.261414599727369534e+01 4.728562457815308484e-01 3.220337071642796478e-01 2.692065048691339157e+01
1.106620973799052221e+00 1.062092228910133662e-01 4.329502319002364175e+01 4.711378750915403701e-01 2.662163978954701915e-01 2.519143095614568395e+01
1.106620973799052221e+00 1.062092228910133662e-01 4.329502319002364175e+01 4.711378750915403701e-01 2.662163978954701915e-01 2.519143095614568395e+01
1.087400781490403645e+00 1.113325067993893164e-01 3.749843655754701643e+01 5.282287863995864807e-01 2.956273468939082383e-01 2.653219043633094998e+01
1.084909633614151270e+00 8.228092123684863091e-02 3.967922010712676695e+01 4.221531719487713885e-01 2.818428074886639711e-01 2.843011416070078923e+01
1.084909633614151270e+00 8.228092123684863091e-02 3.967922010712676695e+01 4.221531719487713885e-01 2.818428074886639711e-01 2.843011416070078923e+01
1.108390594591880829e+00 1.508877093341607634e-01 4.589871422055392713e+01 4.825248391345950960e-01 3.061544819517482141e-01 2.915056804388469658e+01
1.108390594591880829e+00 1.508877093341607634e-01 4.589871422055392713e+01 4.825248391345950960e-01 3.061544819517482141e-01 2.915056804388469658e+01
1.181305894528171141e+00 1.788876135709923654e-01 4.587448773233356292e+01 5.389948742021880568e-01 3.015850840206109051e-01 3.027988906791837920e+01
1.070943554719724577e+00 1.204316721802401735e-01 4.752750521958896712e+01 5.796589577504839275e-01 3.571568929749558419e-01 2.673794151346976378e+01
1.070943554719724577e+00 1.204316721802401735e-01 4.752750521958896712e+01 5.796589577504839275e-01 3.571568929749558419e-01 2.673794151346976378e+01
1.082066099734077858e+00 1.230508908409388980e-01 4.591397452047196737e+01 5.149959433492770078e-01 3.242737957981418617e-01 2.819878903853760832e+01
1.082066099734077858e+00 1.230508908409388980e-01 4.591397452047196737e+01 5.149959433492770078e-01 3.242737957981418617e-01 2.819878903853760832e+01
1.045132203955209560e+00 1.987617337600118272e-01 3.694146072398827130e+01 4.914017818273529459e-01 3.431807869242456399e-01 2.417079231248013471e+01
9.753403280752885873e-01 1.912977293687566638e-01 4.429443503339905419e+01 4.954626064700907717e-01 3.688288653576053955e-01 2.324179957910876126e+01
9.753403280752885873e-01 1.912977293687566638e-01 4.429443503339905419e+01 4.954626064700907717e-01 3.688288653576053955e-01 2.324179957910876126e+01
9.946124609964686059e-01 1.725156748076373259e-01 3.741855390935078418e+01 4.582616932600431792e-01 3.973315195800940502e-01 2.439242261968311354e+01
1.033305661814570398e+00 1.614862943305543364e-01 3.887590947090723148e+01 4.788535530911970928e-01 3.679683911960794918e-01 2.396105955123018916e+01
1.033305661814570398e+00 1.614862943305543364e-01 3.887590947090723148e+01 4.788535530911970928e-01 3.679683911960794918e-01 2.396105955123018916e+01
1.098527266553486426e+00 6.599382401479947369e-02 3.989183706836902843e+01 2.540063677456371183e-01 2.674134381720643105e-01 2.410022697648977186e+01
1.062446078810438843e+00 7.896837522759930783e-02 3.193469089733376620e+01 2.576288629132849062e-01 2.637733065264160626e-01 2.265813881010763708e+01
1.110904742641188214e+00 0.000000000000000000e+00 3.471631522375649581e+01 3.165890497284257199e-01 2.955207272849434963e-01 2.490384526903221030e+01
1.123331890295647506e+00 5.456655905774609322e-02 3.945447799030252156e+01 3.250997083517901953e-01 3.359425266593932258e-01 2.300195969723954903e+01
1.122623209355429141e+00 3.757567088646125708e-02 3.379626103264166659e+01 3.346613339122497255e-01 3.316267779586909992e-01 2.407051248399940491e+01
1.060807329667950327e+00 5.987515722553177905e-02 3.632087606623145604e+01 4.047693142312442371e-01 3.559144079318299903e-01 2.418661878528040177e+01
1.079870541270077977e+00 4.894285277976318654e-02 3.029183526209243382e+01 3.726969048806452744e-01 3.650388282426960118e-01 2.247392994204549055e+01
1.011175297863981859e+00 1.684049261907890616e-01 3.375565672566233388e+01 5.138622385971459705e-01 3.181898768235376096e-01 2.823423608113804306e+01
1.040759761672043426e+00 9.189137616494651162e-02 3.562286711997744248e+01 6.283000140109628040e-01 3.324887778613814793e-01 2.007284818630394341e+01
1.021787258090938844e+00 2.977877595150772438e-01 4.013136229594809379e+01 2.303040612560260103e-01 1.647106183710955740e-01 2.906096138869288836e+01
1.260800686953152505e+00 6.664336831085226898e-02 3.109842408501451416e+01 4.188082333746128705e-01 2.556669986758291491e-01 2.800705328751377721e+01
1.260800686953152505e+00 6.664336831085226898e-02 3.109842408501451416e+01 4.188082333746128705e-01 2.556669986758291491e-01 2.800705328751377721e+01
1.309050057375108267e+00 7.593501802609715912e-02 2.942360567346461409e+01 4.536205284219088640e-01 2.175916056721661773e-01 2.764708713115281213e+01
1.217068269861408369e+00 1.933626143226858107e-01 3.417475395280562367e+01 4.074149745465672767e-01 2.527313860751093655e-01 2.952266748185427403e+01
1.184657328302839430e+00 1.811473076461505016e-01 3.035723872168751214e+01 3.678193429968795169e-01 2.480554199489685696e-01 2.829613753979836233e+01
1.184657328302839430e+00 1.811473076461505016e-01 3.035723872168751214e+01 3.678193429968795169e-01 2.480554199489685696e-01 2.829613753979836233e+01
1.278242662387597317e+00 9.617148040560108413e-02 3.628807843996457905e+01 5.595816324882434412e-01 2.612788023528759829e-01 3.404025619288511706e+01
1.278242662387597317e+00 9.617148040560108413e-02 3.628807843996457905e+01 5.595816324882434412e-01 2.612788023528759829e-01 3.404025619288511706e+01
1.265039228400839155e+00 9.736815518674274417e-02 3.342126487367221443e+01 5.456774140856632815e-01 2.600170286576782841e-01 3.271468894141630557e+01
1.265039228400839155e+00 9.736815518674274417e-02 3.342126487367221443e+01 5.456774140856632815e-01 2.600170286576782841e-01 3.271468894141630557e+01
1.207729165613405264e+00 8.199112780869365069e-02 3.813699891840538214e+01 5.909117345200899374e-01 3.365661798453843390e-01 3.001768526462176823e+01
9.870701200391314156e-01 1.928749710304887843e-01 4.546427805129600586e+01 4.415615233480085777e-01 2.894039760785707682e-01 3.494605742263533443e+01
9.987169572906821058e-01 1.822048208460042562e-01 3.925275418789615856e+01 4.021717030233821211e-01 2.911816662440568915e-01 3.562457937902225780e+01
9.827392874316135396e-01 2.095357453479195775e-01 4.074258906754878495e+01 3.376040754904665042e-01 2.892765454009221804e-01 3.515591017055105993e+01
1.022141781664178461e+00 1.298407073122218036e-01 4.223254919785635053e+01 3.986091039174102235e-01 2.716214368396940859e-01 3.045084718434203452e+01
1.022141781664178461e+00 1.298407073122218036e-01 4.223254919785635053e+01 3.986091039174102235e-01 2.716214368396940859e-01 3.045084718434203452e+01
1.020184296458491069e+00 1.241804057094408470e-01 3.929926995357639896e+01 3.950979941882538649e-01 3.003578977795303695e-01 3.446094798764540457e+01
9.914258157997555276e-01 1.703202672049799749e-01 4.420618686614007231e+01 3.555385226704724788e-01 2.917224526498692350e-01 3.592002366485934317e+01
9.914258157997555276e-01 1.703202672049799749e-01 4.420618686614007231e+01 3.555385226704724788e-01 2.917224526498692350e-01 3.592002366485934317e+01
1.029150946367761499e+00 1.112219892942120092e-01 3.994877032936754091e+01 3.917591071949377834e-01 2.858473919171672928e-01 3.403070423565709035e+01
1.029150946367761499e+00 1.112219892942120092e-01 3.994877032936754091e+01 3.917591071949377834e-01 2.858473919171672928e-01 3.403070423565709035e+01
1.031735850606749327e+00 1.536874202137929468e-01 4.165128156593637954e+01 3.495877908512587395e-01 2.940453117986094878e-01 3.028416883828760220e+01
1.031735850606749327e+00 1.536874202137929468e-01 4.165128156593637954e+01 3.495877908512587395e-01 2.940453117986094878e-01 3.028416883828760220e+01
1.086369552667272309e+00 1.620836472882277168e-01 3.758305378832975663e+01 4.061981310396752254e-01 3.060851829062229967e-01 3.499145911695536881e+01
1.037700846413588174e+00 1.671152672936207229e-01 3.449654176459812049e+01 3.869583235282698097e-01 2.849225287985262534e-01 3.687092777931838583e+01
1.037700846413588174e+00 1.671152672936207229e-01 3.449654176459812049e+01 3.869583235282698097e-01 2.849225287985262534e-01 3.687092777931838583e+01
1.036105926378739106e+00 1.651657902730786776e-01 4.228616123160727369e+01 3.359948107752975810e-01 2.669544485653305710e-01 2.977433596940781158e+01
9.731803628898634262e-01 1.992723777902163373e-01 4.105625802004967539e+01 3.398536205252022380e-01 2.551683003690519147e-01 3.230037922571268894e+01
1.009936459238600870e+00 1.224399297653108731e-01 3.926773262167236567e+01 3.299333958962272217e-01 2.713932005767578648e-01 3.053908621527618195e+01
9.882108391465449504e-01 1.688464252063407445e-01 3.740303884193186690e+01 3.263993993727604126e-01 2.852154272430370008e-01 3.330599752045939965e+01
1.145821284201948176e+00 1.597286743529338082e-01 4.137456958935850082e+01 3.870664698869115683e-01 2.395653315582948473e-01 2.993579062323129847e+01
1.145821284201948176e+00 1.597286743529338082e-01 4.137456958935850082e+01 3.870664698869115683e-01 2.395653315582948473e-01 2.993579062323129847e+01
1.055654586003942796e+00 1.377262431228080952e-01 3.320739665459902312e+01 2.889976765473001863e-01 2.522494296993725293e-01 2.954749392887867998e+01
1.066957142705247774e+00 1.077930029379303989e-01 3.336390089780594792e+01 3.378856029469836653e-01 2.610820624805887391e-01 3.111314629109546104e+01
1.075156587559921162e+00 1.329030456216696021e-01 3.376512521798127864e+01 2.534426952885708295e-01 2.934444132045748166e-01 3.169269454582060419e+01
1.075156587559921162e+00 1.329030456216696021e-01 3.376512521798127864e+01 2.534426952885708295e-01 2.934444132045748166e-01 3.169269454582060419e+01
1.112643549625450534e+00 1.336984568947598429e-01 3.342876637648124216e+01 3.133302301397414280e-01 2.683152725778087389e-01 3.034395879273331786e+01
1.112643549625450534e+00 1.336984568947598429e-01 3.342876637648124216e+01 3.133302301397414280e-01 2.683152725778087389e-01 3.034395879273331786e+01
1.084404595020199702e+00 1.658196445920130380e-01 3.853162086714412737e+01 4.075831884077496525e-01 2.999874070085954969e-01 3.055136603905439685e+01
1.069434020547823661e+00 1.420042260867309669e-01 3.894757952576485138e+01 3.386588940410644177e-01 2.704685009644152704e-01 2.918599947794518101e+01
1.069434020547823661e+00 1.420042260867309669e-01 3.894757952576485138e+01 3.386588940410644177e-01 2.704685009644152704e-01 2.918599947794518101e+01
1.084658953926862957e+00 1.434300142751540608e-01 3.377191794634536137e+01 3.095375837507369776e-01 2.498068468755799409e-01 3.430729378199949764e+01
1.237970399509859210e+00 1.556100098452135316e-01 3.386012350206971888e+01 5.419152903695731993e-01 2.150264635085226972e-01 3.419430171759081105e+01
1.172277872537922372e+00 1.700735887470732899e-01 3.277353479666565050e+01 4.675963612986555606e-01 2.135313819448274586e-01 3.507397709360938620e+01
1.172277872537922372e+00 1.700735887470732899e-01 3.277353479666565050e+01 4.675963612986555606e-01 2.135313819448274586e-01 3.507397709360938620e+01
1.180848425183176564e+00 1.793047685253047474e-01 3.198907369345897678e+01 4.612672949666813960e-01 2.038814663881469424e-01 3.405010864800310344e+01
1.242019207481243726e+00 1.786037677810234370e-01 2.981421929762480261e+01 5.955369888106657461e-01 2.601597192551761140e-01 3.463567555848731416e+01
